id,user,date,source,retweets,text,followers,statuses,listed,friends,source_cleaned,tweettopic
4888,spudbhoy71,Fri  01 Mar 2013 21:57:44 +0000,The Tribez for Android,0,I've collected 29 615 gold coins! http://t.co/7yJCVp0Cca #android  #androidgames  #gameinsight,337,4429,5,4,Android,Android
4889,spudbhoy71,Fri  01 Mar 2013 21:58:07 +0000,The Tribez for Android,0,I've harvested 2 570 of food! http://t.co/bpOwClWzGc #android  #androidgames  #gameinsight,337,4429,5,4,Android,Android
4890,LeeyaYayaII,Fri  01 Mar 2013 21:58:14 +0000,The Tribez for Android,0,I have reached level 15 in The Tribez! Join in and try to overtake me! http://t.co/bcngKvx11l #android  #androidgames  #gameinsight,631,5268,1,445,Android,Android
4891,LeeyaYayaII,Fri  01 Mar 2013 21:58:17 +0000,The Tribez for Android,0,I've earned a new achievement: `Elder`. Try to beat me in the #Android game The Tribez! http://t.co/UN61IhD1Re #androidgames  #gameinsight,631,5268,1,445,Android,Android
4892,DylanV97,Fri  01 Mar 2013 21:58:18 +0000,The Tribez for Android,0,I've harvested 2 897 of food! http://t.co/jWg1WAzL8h #android  #androidgames  #gameinsight,446,15889,0,341,Android,Android
4893,Alcoforado,Fri  01 Mar 2013 21:58:19 +0000,The Tribez for Android,0,I have Pig Farm on my island! Now my island is even more awesome! http://t.co/cRTy8c2LuO #android  #androidgames  #gameinsight,18,1553,0,26,Android,Android
4894,Alcoforado,Fri  01 Mar 2013 21:58:20 +0000,The Tribez for Android,0,I have Zeppelin Harbor on my island! Now my island is even more awesome! http://t.co/cRTy8c2LuO #android  #androidgames  #gameinsight,18,1553,0,26,Android,Android
4895,Alcoforado,Fri  01 Mar 2013 21:58:25 +0000,The Tribez for Android,0,I've harvested 20 of food! http://t.co/lhaQ1pI5rc #android  #androidgames  #gameinsight,18,1553,0,26,Android,Android
4896,msskittles29,Fri  01 Mar 2013 21:58:53 +0000,The Tribez for Android,0,I've collected 22 690 gold coins! http://t.co/DrU0VYZsyW #android  #androidgames  #gameinsight,9,511,0,10,Android,Android
4897,msskittles29,Fri  01 Mar 2013 21:58:54 +0000,The Tribez for Android,0,I've harvested 1 578 of food! http://t.co/ZZKl34EkAg #android  #androidgames  #gameinsight,9,511,0,10,Android,Android
4898,Poisoned_Pigeon,Fri  01 Mar 2013 21:58:57 +0000,The Tribez for Android,0,I have discovered a new territory in The Tribez! http://t.co/ro1V779bwj #android  #androidgames  #gameinsight,67,1923,1,282,Android,Android
4899,anyanyun2,Fri  01 Mar 2013 21:58:59 +0000,The Tribez for Android,0,I've collected 488 gold coins! http://t.co/0bYW8JipCb #android  #androidgames  #gameinsight,137,11630,2,217,Android,Android
4900,anyanyun2,Fri  01 Mar 2013 21:59:01 +0000,The Tribez for Android,0,I've harvested 760 of food! http://t.co/Exwf4bdW4u #android  #androidgames  #gameinsight,137,11630,2,217,Android,Android
4901,lazerlh,Fri  01 Mar 2013 21:59:01 +0000,The Tribez for Android,0,I have Sweets Shop on my island! Now my island is even more awesome! http://t.co/JAnelpIJwc #android  #androidgames  #gameinsight,1469,2672,0,1866,Android,Android
4902,LeeyaYayaII,Fri  01 Mar 2013 21:59:28 +0000,The Tribez for Android,0,I have Blooming Tree  on my island! Now my island is even more awesome! http://t.co/qBQB96y3mq #android  #androidgames  #gameinsight,631,5269,1,445,Android,Android
4903,giulia8099,Fri  01 Mar 2013 21:59:43 +0000,The Tribez for Android,0,I've harvested 300 of food! http://t.co/YDVqho0jCm #android  #androidgames  #gameinsight,37,1012,0,77,Android,Android
4904,giulia8099,Fri  01 Mar 2013 21:59:55 +0000,The Tribez for Android,0,I have completed the quest 'Destroy the Murlod...' in the #Android game The Tribez. http://t.co/KM9m1cUgJE #androidgames  #gameinsight,37,1012,0,77,Android,Android
4905,lovebug438,Fri  01 Mar 2013 22:00:27 +0000,The Tribez for Android,0,I've collected 25 980 gold coins! http://t.co/h1EIMLsUPO #android  #androidgames  #gameinsight,15,1663,0,95,Android,Android
4906,tirtawiriyan,Fri  01 Mar 2013 22:00:52 +0000,The Tribez for Android,0,I've collected 27 447 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight,29,3080,3,213,Android,Android
4907,andyfach,Fri  01 Mar 2013 22:01:10 +0000,The Tribez for Android,0,I've collected 10 300 gold coins! http://t.co/TMTcILJbBN #android  #androidgames  #gameinsight,85,14894,3,163,Android,Android
4908,aishaAlshayji,Fri  01 Mar 2013 22:01:14 +0000,The Tribez for Android,0,I've collected 495 gold coins! http://t.co/XNqi6tyz9Q #android  #androidgames  #gameinsight,193,11994,1,158,Android,Android
4909,aishaAlshayji,Fri  01 Mar 2013 22:01:15 +0000,The Tribez for Android,0,I've harvested 394 of food! http://t.co/LQg47WaptS #android  #androidgames  #gameinsight,193,11994,1,158,Android,Android
4910,giulia8099,Fri  01 Mar 2013 22:01:15 +0000,The Tribez for Android,0,I've harvested 620 of food! http://t.co/YDVqho0jCm #android  #androidgames  #gameinsight,37,1013,0,77,Android,Android
4911,aSystemOverload,Fri  01 Mar 2013 22:01:24 +0000,The Tribez for Android,0,I've harvested 620 of food! http://t.co/9BxbEjOnbG #android  #androidgames  #gameinsight,72,2570,0,307,Android,Android
4912,aishaAlshayji,Fri  01 Mar 2013 22:02:06 +0000,The Tribez for Android,0,I have House on my island! Now my island is even more awesome! http://t.co/3YHXsqM3xv #android  #androidgames  #gameinsight,193,11995,1,158,Android,Android
4913,TheTwiLyteZone,Fri  01 Mar 2013 22:02:22 +0000,The Tribez for Android,0,I have discovered a new territory in The Tribez! http://t.co/XrUOaC6n0F #android  #androidgames  #gameinsight,35,1729,0,186,Android,Android
4914,lovebug438,Fri  01 Mar 2013 22:02:41 +0000,The Tribez for Android,0,I've collected 50 236 gold coins! http://t.co/h1EIMLsUPO #android  #androidgames  #gameinsight,15,1664,0,95,Android,Android
4915,appv,Fri  01 Mar 2013 22:02:56 +0000,The Tribez for Android,0,I've harvested 109 of food! http://t.co/MBhFqJkIge #android  #androidgames  #gameinsight,29,473,1,35,Android,Android
4916,aSystemOverload,Fri  01 Mar 2013 22:02:58 +0000,The Tribez for Android,0,I've collected 20 815 gold coins! http://t.co/h1hlQquUIn #android  #androidgames  #gameinsight,72,2571,0,307,Android,Android
4917,andyfach,Fri  01 Mar 2013 22:03:15 +0000,The Tribez for Android,0,I've collected 15 491 gold coins! http://t.co/TMTcILJbBN #android  #androidgames  #gameinsight,85,14895,3,163,Android,Android
4918,tirtawiriyan,Fri  01 Mar 2013 22:03:27 +0000,The Tribez for Android,0,I've harvested 1 299 of food! http://t.co/Eavl3y4fyO #android  #androidgames  #gameinsight,29,3083,3,213,Android,Android
4919,DylanV97,Fri  01 Mar 2013 22:03:36 +0000,The Tribez for Android,0,I have discovered a new territory in The Tribez! http://t.co/wfYDfalQxC #android  #androidgames  #gameinsight,446,15892,0,341,Android,Android
4920,ElliTetriati,Fri  01 Mar 2013 22:03:43 +0000,The Tribez for Android,0,I've collected 198 gold coins! http://t.co/d3v9vC77gL #android  #androidgames  #gameinsight,265,10419,1,727,Android,Android
4921,ElliTetriati,Fri  01 Mar 2013 22:03:44 +0000,The Tribez for Android,0,I've harvested 80 of food! http://t.co/VgUgIVuTQn #android  #androidgames  #gameinsight,265,10419,1,727,Android,Android
4922,ElliTetriati,Fri  01 Mar 2013 22:03:56 +0000,The Tribez for Android,0,I've collected 4 828 gold coins! http://t.co/d3v9vC77gL #android  #androidgames  #gameinsight,265,10419,1,727,Android,Android
4923,heathermarie923,Fri  01 Mar 2013 22:04:13 +0000,The Tribez for Android,0,I've harvested 155 of food! http://t.co/PzTzsdDnLe #android  #androidgames  #gameinsight,186,2627,3,321,Android,Android
4924,andyfach,Fri  01 Mar 2013 22:04:16 +0000,The Tribez for Android,0,I've collected 21 405 gold coins! http://t.co/TMTcILJbBN #android  #androidgames  #gameinsight,85,14896,3,163,Android,Android
4925,Jiyuncat,Fri  01 Mar 2013 22:04:19 +0000,The Tribez for Android,0,I have Cafeteria on my island! Now my island is even more awesome! http://t.co/pepkB9Sly7 #android  #androidgames  #gameinsight,30,1793,3,127,Android,Android
4926,giulia8099,Fri  01 Mar 2013 22:04:22 +0000,The Tribez for Android,0,I have completed the quest 'Find guitars  mara...' in the #Android game The Tribez. http://t.co/KM9m1cUgJE #androidgames  #gameinsight,37,1014,0,77,Android,Android
4927,heathermarie923,Fri  01 Mar 2013 22:04:35 +0000,The Tribez for Android,0,I have completed the quest 'Build a Forester`s...' in the #Android game The Tribez. http://t.co/Jg3B6RJ0Vc #androidgames  #gameinsight,186,2627,3,321,Android,Android
4928,tirtawiriyan,Fri  01 Mar 2013 22:05:09 +0000,The Tribez for Android,0,I've collected 24 214 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight,29,3084,3,213,Android,Android
4929,Crispydee,Fri  01 Mar 2013 22:05:19 +0000,The Tribez for Android,0,I've collected 12 990 gold coins! http://t.co/n9g4nMdWU8 #android  #androidgames  #gameinsight,113,4667,2,229,Android,Android
4930,ElliTetriati,Fri  01 Mar 2013 22:05:33 +0000,The Tribez for Android,0,I've collected 46 180 gold coins! http://t.co/d3v9vC77gL #android  #androidgames  #gameinsight,265,10421,1,727,Android,Android
4931,ElliTetriati,Fri  01 Mar 2013 22:05:35 +0000,The Tribez for Android,0,I've harvested 228 of food! http://t.co/VgUgIVuTQn #android  #androidgames  #gameinsight,265,10421,1,727,Android,Android
4932,andyfach,Fri  01 Mar 2013 22:05:48 +0000,The Tribez for Android,0,I've collected 11 519 gold coins! http://t.co/TMTcILJbBN #android  #androidgames  #gameinsight,85,14897,3,163,Android,Android
4933,Nounyh,Fri  01 Mar 2013 22:06:07 +0000,The Tribez for Android,0,I've collected 12 915 gold coins! http://t.co/GunX0T4NkA #android  #androidgames  #gameinsight,191,604,0,253,Android,Android
4934,darinda40,Fri  01 Mar 2013 22:06:11 +0000,The Tribez for Android,0,I've collected 22 517 gold coins! http://t.co/0sjMHGiVSu #android  #androidgames  #gameinsight,34,2257,0,193,Android,Android
4935,theycallmeBFG,Fri  01 Mar 2013 22:06:34 +0000,The Tribez for Android,0,I have Blooming Tree  on my island! Now my island is even more awesome! http://t.co/XVKeuPC64w #android  #androidgames  #gameinsight,232,339,0,561,Android,Android
4936,aSystemOverload,Fri  01 Mar 2013 22:06:35 +0000,The Tribez for Android,0,I have completed the quest 'Communing with Spi...' in the #Android game The Tribez. http://t.co/0SCyOYtJuX #androidgames  #gameinsight,72,2572,0,307,Android,Android
4937,theycallmeBFG,Fri  01 Mar 2013 22:06:38 +0000,The Tribez for Android,0,I have completed the quest 'A lovely village.' in the #Android game The Tribez. http://t.co/B3qtTN51xq #androidgames  #gameinsight,232,339,0,561,Android,Android
4938,Crispydee,Fri  01 Mar 2013 22:06:40 +0000,The Tribez for Android,0,I've collected 11 810 gold coins! http://t.co/n9g4nMdWU8 #android  #androidgames  #gameinsight,113,4668,2,229,Android,Android
4939,Crispydee,Fri  01 Mar 2013 22:06:58 +0000,The Tribez for Android,0,I've harvested 1 086 of food! http://t.co/4jFN0CByyo #android  #androidgames  #gameinsight,113,4669,2,229,Android,Android
4940,tirtawiriyan,Fri  01 Mar 2013 22:07:08 +0000,The Tribez for Android,0,I've harvested 1 430 of food! http://t.co/Eavl3y4fyO #android  #androidgames  #gameinsight,29,3085,3,213,Android,Android
4941,MillyKyu,Fri  01 Mar 2013 22:07:30 +0000,The Tribez for Android,0,I have discovered a new territory in The Tribez! http://t.co/50dIbZnFTu #android  #androidgames  #gameinsight,107,3101,1,324,Android,Android
4942,MillyKyu,Fri  01 Mar 2013 22:07:31 +0000,The Tribez for Android,0,I have completed the quest 'Buy territory in t...' in the #Android game The Tribez. http://t.co/FKU27oQF4u #androidgames  #gameinsight,107,3101,1,324,Android,Android
4943,darinda40,Fri  01 Mar 2013 22:07:33 +0000,The Tribez for Android,0,I've harvested 1 331 of food! http://t.co/dXEOxA74TO #android  #androidgames  #gameinsight,34,2258,0,193,Android,Android
4944,aSystemOverload,Fri  01 Mar 2013 22:07:36 +0000,The Tribez for Android,0,I have completed the quest 'Stone and its proc...' in the #Android game The Tribez. http://t.co/0SCyOYtJuX #androidgames  #gameinsight,72,2574,0,307,Android,Android
4945,darinda40,Fri  01 Mar 2013 22:07:51 +0000,The Tribez for Android,0,I've collected 29 235 gold coins! http://t.co/0sjMHGiVSu #android  #androidgames  #gameinsight,34,2259,0,193,Android,Android
4946,blown_ur_mind,Fri  01 Mar 2013 22:08:17 +0000,The Tribez for Android,0,I've harvested 250 of food! http://t.co/XDflDdojwx #android  #androidgames  #gameinsight,46,671,0,144,Android,Android
4947,darinda40,Fri  01 Mar 2013 22:08:25 +0000,The Tribez for Android,0,I've collected 16 512 gold coins! http://t.co/0sjMHGiVSu #android  #androidgames  #gameinsight,34,2260,0,193,Android,Android
4948,MillyKyu,Fri  01 Mar 2013 22:08:27 +0000,The Tribez for Android,0,I have completed the quest 'Clear out 5 Bushes.' in the #Android game The Tribez. http://t.co/FKU27oQF4u #androidgames  #gameinsight,107,3102,1,324,Android,Android
4949,tirtawiriyan,Fri  01 Mar 2013 22:08:57 +0000,The Tribez for Android,0,I've collected 18 157 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight,29,3086,3,213,Android,Android
4950,aSystemOverload,Fri  01 Mar 2013 22:09:14 +0000,The Tribez for Android,0,I've harvested 1 260 of food! http://t.co/9BxbEjOnbG #android  #androidgames  #gameinsight,72,2576,0,307,Android,Android
4951,lonnekedisantos,Fri  01 Mar 2013 22:09:28 +0000,The Tribez for Android,0,I've harvested 101 of food! http://t.co/2LMsgXRFA6 #android  #androidgames  #gameinsight,48,4031,1,164,Android,Android
4952,4u2cn4u2nv,Fri  01 Mar 2013 22:09:37 +0000,The Tribez for Android,0,I have Altar of Feelings on my island! Now my island is even more awesome! http://t.co/AWfuBSA7JB #android  #androidgames  #gameinsight,28,365,0,157,Android,Android
4953,4u2cn4u2nv,Fri  01 Mar 2013 22:09:39 +0000,The Tribez for Android,0,I've collected 95 gold coins! http://t.co/YAgX9An3Bm #android  #androidgames  #gameinsight,28,365,0,157,Android,Android
4954,4u2cn4u2nv,Fri  01 Mar 2013 22:09:43 +0000,The Tribez for Android,0,I have completed the quest 'Build an Altar of ...' in the #Android game The Tribez. http://t.co/7lWNXdCVNw #androidgames  #gameinsight,28,365,0,157,Android,Android
4955,4u2cn4u2nv,Fri  01 Mar 2013 22:10:12 +0000,The Tribez for Android,0,I've collected 240 gold coins! http://t.co/YAgX9An3Bm #android  #androidgames  #gameinsight,28,366,0,157,Android,Android
4956,tirtawiriyan,Fri  01 Mar 2013 22:10:40 +0000,The Tribez for Android,0,I've collected 16 383 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight,29,3088,3,213,Android,Android
4957,tirtawiriyan,Fri  01 Mar 2013 22:10:41 +0000,The Tribez for Android,0,I've harvested 1 055 of food! http://t.co/Eavl3y4fyO #android  #androidgames  #gameinsight,29,3088,3,213,Android,Android
4958,Crispydee,Fri  01 Mar 2013 22:11:22 +0000,The Tribez for Android,0,I have Column on my island! Now my island is even more awesome! http://t.co/odsJSfVeNo #android  #androidgames  #gameinsight,113,4672,2,229,Android,Android
4959,lonnekedisantos,Fri  01 Mar 2013 22:11:23 +0000,The Tribez for Android,0,I've harvested 250 of food! http://t.co/2LMsgXRFA6 #android  #androidgames  #gameinsight,48,4033,1,164,Android,Android
4960,tirtawiriyan,Fri  01 Mar 2013 22:11:35 +0000,The Tribez for Android,0,I've collected 35 095 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight,29,3089,3,213,Android,Android
4961,tirtawiriyan,Fri  01 Mar 2013 22:12:00 +0000,The Tribez for Android,0,I've collected 22 350 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight,29,3090,3,213,Android,Android
4962,Michaela_Davis,Fri  01 Mar 2013 22:12:43 +0000,The Tribez for Android,0,I have Sweets Shop on my island! Now my island is even more awesome! http://t.co/S6jr8Moiaj #android  #androidgames  #gameinsight,126,2924,0,1113,Android,Android
4963,tirtawiriyan,Fri  01 Mar 2013 22:12:47 +0000,The Tribez for Android,0,I've collected 10 200 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight,29,3092,3,213,Android,Android
4964,tirtawiriyan,Fri  01 Mar 2013 22:12:48 +0000,The Tribez for Android,0,I've harvested 1 320 of food! http://t.co/Eavl3y4fyO #android  #androidgames  #gameinsight,29,3092,3,213,Android,Android
4965,Michaela_Davis,Fri  01 Mar 2013 22:12:49 +0000,The Tribez for Android,0,I've collected 2 414 gold coins! http://t.co/Ue2exVIUNx #android  #androidgames  #gameinsight,126,2924,0,1113,Android,Android
4966,Michaela_Davis,Fri  01 Mar 2013 22:12:50 +0000,The Tribez for Android,0,I've harvested 873 of food! http://t.co/Wg4oODLXJU #android  #androidgames  #gameinsight,126,2924,0,1113,Android,Android
4967,a60e5san7050,Fri  01 Mar 2013 22:13:00 +0000,The Tribez for Android,0,I've collected 130 gold coins! http://t.co/tBvoikBFSz #android  #androidgames  #gameinsight,938,1412,2,1749,Android,Android
4968,lonnekedisantos,Fri  01 Mar 2013 22:13:05 +0000,The Tribez for Android,0,I've collected 34 471 gold coins! http://t.co/HsVhXTSJtY #android  #androidgames  #gameinsight,48,4034,1,164,Android,Android
4969,tirtawiriyan,Fri  01 Mar 2013 22:13:34 +0000,The Tribez for Android,0,I've collected 29 915 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight,29,3093,3,213,Android,Android
4970,a60e5san7050,Fri  01 Mar 2013 22:14:16 +0000,The Tribez for Android,0,I've harvested 1 090 of food! http://t.co/5DiQOnD7wm #android  #androidgames  #gameinsight,938,1414,2,1749,Android,Android
4971,lonnekedisantos,Fri  01 Mar 2013 22:14:27 +0000,The Tribez for Android,0,I've harvested 715 of food! http://t.co/2LMsgXRFA6 #android  #androidgames  #gameinsight,48,4037,1,164,Android,Android
4972,lonnekedisantos,Fri  01 Mar 2013 22:14:41 +0000,The Tribez for Android,0,I've collected 12 800 gold coins! http://t.co/HsVhXTSJtY #android  #androidgames  #gameinsight,48,4038,1,164,Android,Android
4973,donn1x,Fri  01 Mar 2013 22:14:54 +0000,The Tribez for Android,0,I've collected 861 gold coins! http://t.co/ASW16Jmn9h #android  #androidgames  #gameinsight,125,2375,2,254,Android,Android
4974,donn1x,Fri  01 Mar 2013 22:14:55 +0000,The Tribez for Android,0,I've harvested 97 of food! http://t.co/ah0hJwdN91 #android  #androidgames  #gameinsight,125,2375,2,254,Android,Android
4975,lonnekedisantos,Fri  01 Mar 2013 22:14:57 +0000,The Tribez for Android,0,I've collected 38 650 gold coins! http://t.co/HsVhXTSJtY #android  #androidgames  #gameinsight,48,4038,1,164,Android,Android
4976,Michaela_Davis,Fri  01 Mar 2013 22:15:21 +0000,The Tribez for Android,0,I've collected 10 786 gold coins! http://t.co/Ue2exVIUNx #android  #androidgames  #gameinsight,126,2926,0,1113,Android,Android
4977,Michaela_Davis,Fri  01 Mar 2013 22:16:43 +0000,The Tribez for Android,0,I have Marble Pit on my island! Now my island is even more awesome! http://t.co/S6jr8Moiaj #android  #androidgames  #gameinsight,126,2928,0,1113,Android,Android
4978,Michaela_Davis,Fri  01 Mar 2013 22:16:48 +0000,The Tribez for Android,0,I have completed the quest 'Build stone-proces...' in the #Android game The Tribez. http://t.co/gm0SXnIWq6 #androidgames  #gameinsight,126,2928,0,1113,Android,Android
4979,TheTwiLyteZone,Fri  01 Mar 2013 22:17:08 +0000,The Tribez for Android,0,I've harvested 717 of food! http://t.co/7dvyidNpgd #android  #androidgames  #gameinsight,35,1730,0,186,Android,Android
4980,Michaela_Davis,Fri  01 Mar 2013 22:17:36 +0000,The Tribez for Android,0,I have Ice Statue on my island! Now my island is even more awesome! http://t.co/S6jr8Moiaj #android  #androidgames  #gameinsight,126,2930,0,1113,Android,Android
4981,Michaela_Davis,Fri  01 Mar 2013 22:17:39 +0000,The Tribez for Android,0,I have completed the quest 'Build 2 Ice Statues.' in the #Android game The Tribez. http://t.co/gm0SXnIWq6 #androidgames  #gameinsight,126,2930,0,1113,Android,Android
4982,VickyJaine,Fri  01 Mar 2013 22:18:02 +0000,The Tribez for Android,0,I've earned a new achievement: `Digger`. Try to beat me in the #Android game The Tribez! http://t.co/q91HbDPY7P #androidgames  #gameinsight,56,257,0,413,Android,Android
4983,Michaela_Davis,Fri  01 Mar 2013 22:18:05 +0000,The Tribez for Android,0,I have Column on my island! Now my island is even more awesome! http://t.co/S6jr8Moiaj #android  #androidgames  #gameinsight,126,2932,0,1113,Android,Android
4984,Brezda,Fri  01 Mar 2013 22:18:07 +0000,The Tribez for Android,0,I've harvested 120 of food! http://t.co/iWslxSxlGA #android  #androidgames  #gameinsight,56,426,1,43,Android,Android
4985,Michaela_Davis,Fri  01 Mar 2013 22:18:10 +0000,The Tribez for Android,0,I have completed the quest 'Build 3 columns.' in the #Android game The Tribez. http://t.co/gm0SXnIWq6 #androidgames  #gameinsight,126,2932,0,1113,Android,Android
4986,KamillaYoung,Fri  01 Mar 2013 22:18:32 +0000,The Tribez for Android,0,I've collected 950 gold coins! http://t.co/AhoYvt7qDa #android  #androidgames  #gameinsight,68,592,1,10,Android,Android
4987,KamillaYoung,Fri  01 Mar 2013 22:18:33 +0000,The Tribez for Android,0,I've harvested 620 of food! http://t.co/Zv397ozzCG #android  #androidgames  #gameinsight,68,592,1,10,Android,Android
4988,a60e5san7050,Fri  01 Mar 2013 22:18:50 +0000,The Tribez for Android,0,I have Cottage on my island! Now my island is even more awesome! http://t.co/ljJuo5rIhh #android  #androidgames  #gameinsight,938,1415,2,1749,Android,Android
4989,MarcyUber,Fri  01 Mar 2013 22:18:56 +0000,The Tribez for Android,0,#android  #androidgames  #gameinsight,0,2821,0,1,Android,Android
4990,doddsyjohn,Fri  01 Mar 2013 22:18:58 +0000,The Tribez for Android,0,I've collected 22 520 gold coins! http://t.co/EAaKLjDLMj #android  #androidgames  #gameinsight,1053,17554,5,1260,Android,Android
4991,Alcoforado,Fri  01 Mar 2013 22:19:21 +0000,The Tribez for Android,0,I've collected 44 500 gold coins! http://t.co/Lyf4H7KTc4 #android  #androidgames  #gameinsight,18,1560,0,26,Android,Android
4992,Alcoforado,Fri  01 Mar 2013 22:19:53 +0000,The Tribez for Android,0,I've collected 117 160 gold coins! http://t.co/Lyf4H7KTc4 #android  #androidgames  #gameinsight,18,1561,0,26,Android,Android
4993,Brezda,Fri  01 Mar 2013 22:20:12 +0000,The Tribez for Android,0,I've collected 1 270 gold coins! http://t.co/VBFuEoAZ1k #android  #androidgames  #gameinsight,56,427,1,43,Android,Android
4994,a60e5san7050,Fri  01 Mar 2013 22:20:20 +0000,The Tribez for Android,0,I've harvested 1 117 of food! http://t.co/5DiQOnD7wm #android  #androidgames  #gameinsight,938,1416,2,1749,Android,Android
4995,Mad_Baumer,Fri  01 Mar 2013 22:20:49 +0000,The Tribez for Android,0,I've collected 4 445 gold coins! http://t.co/aVBTaZMJON #android  #androidgames  #gameinsight,50,1099,1,122,Android,Android
4996,chloerog93,Fri  01 Mar 2013 22:21:01 +0000,The Tribez for Android,0,I've collected 40 gold coins! http://t.co/BEMh36oYnj #android  #androidgames  #gameinsight,366,12394,17,1051,Android,Android
4997,chloerog93,Fri  01 Mar 2013 22:21:02 +0000,The Tribez for Android,0,I've harvested 307 of food! http://t.co/LqxZcchfQQ #android  #androidgames  #gameinsight,366,12394,17,1051,Android,Android
4998,doddsyjohn,Fri  01 Mar 2013 22:21:02 +0000,The Tribez for Android,0,I've harvested 1 190 of food! http://t.co/mUccpI5bcO #android  #androidgames  #gameinsight,1053,17556,5,1260,Android,Android
4999,Mad_Baumer,Fri  01 Mar 2013 22:21:27 +0000,The Tribez for Android,0,I've collected 26 713 gold coins! http://t.co/aVBTaZMJON #android  #androidgames  #gameinsight,50,1100,1,122,Android,Android
5000,chloerog93,Fri  01 Mar 2013 22:21:36 +0000,The Tribez for Android,0,I've collected 6 540 gold coins! http://t.co/BEMh36oYnj #android  #androidgames  #gameinsight,366,12395,17,1051,Android,Android
5001,doddsyjohn,Fri  01 Mar 2013 22:21:54 +0000,The Tribez for Android,0,I've collected 12 190 gold coins! http://t.co/EAaKLjDLMj #android  #androidgames  #gameinsight,1053,17557,5,1260,Android,Android
5002,Alcoforado,Fri  01 Mar 2013 22:21:58 +0000,The Tribez for Android,0,I have Nice Hut on my island! Now my island is even more awesome! http://t.co/cRTy8c2LuO #android  #androidgames  #gameinsight,18,1562,0,26,Android,Android
5003,donn1x,Fri  01 Mar 2013 22:22:02 +0000,The Tribez for Android,0,I have Forester`s Hut on my island! Now my island is even more awesome! http://t.co/nM8mCP5e3J #android  #androidgames  #gameinsight,125,2377,2,254,Android,Android
5004,Alcoforado,Fri  01 Mar 2013 22:22:28 +0000,The Tribez for Android,0,I've harvested 2 020 of food! http://t.co/lhaQ1pI5rc #android  #androidgames  #gameinsight,18,1563,0,26,Android,Android
5005,Mad_Baumer,Fri  01 Mar 2013 22:22:29 +0000,The Tribez for Android,0,I've harvested 750 of food! http://t.co/VJdU6B9D9L #android  #androidgames  #gameinsight,50,1102,1,122,Android,Android
5006,aishaAlshayji,Fri  01 Mar 2013 22:22:56 +0000,The Tribez for Android,0,I've harvested 154 of food! http://t.co/LQg47WaptS #android  #androidgames  #gameinsight,193,11997,1,158,Android,Android
5007,VickyJaine,Fri  01 Mar 2013 22:23:04 +0000,The Tribez for Android,0,I have reached level 12 in The Tribez! Join in and try to overtake me! http://t.co/xafg1e6wTb #android  #androidgames  #gameinsight,56,260,0,413,Android,Android
5008,ladyalby7,Fri  01 Mar 2013 22:23:38 +0000,The Tribez for Android,0,I've collected 6 857 gold coins! http://t.co/XNhP7SHScV #android  #androidgames  #gameinsight,199,20111,2,263,Android,Android
5009,ladyalby7,Fri  01 Mar 2013 22:23:39 +0000,The Tribez for Android,0,I've harvested 600 of food! http://t.co/M70Isrwu1M #android  #androidgames  #gameinsight,199,20111,2,263,Android,Android
5010,VickyJaine,Fri  01 Mar 2013 22:24:04 +0000,The Tribez for Android,0,I have completed the quest 'Upgrading Dino`s Lair' in the #Android game The Tribez. http://t.co/iF5OxCtilb #androidgames  #gameinsight,56,261,0,413,Android,Android
5011,slim26fine,Fri  01 Mar 2013 22:24:10 +0000,The Tribez for Android,0,I've collected 308 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight,121,976,2,717,Android,Android
5012,slim26fine,Fri  01 Mar 2013 22:24:13 +0000,The Tribez for Android,0,I've harvested 220 of food! http://t.co/YLFLO0is6k #android  #androidgames  #gameinsight,121,976,2,717,Android,Android
5013,Alcoforado,Fri  01 Mar 2013 22:24:26 +0000,The Tribez for Android,0,I have Wide Road on my island! Now my island is even more awesome! http://t.co/cRTy8c2LuO #android  #androidgames  #gameinsight,18,1564,0,26,Android,Android
5014,slim26fine,Fri  01 Mar 2013 22:24:29 +0000,The Tribez for Android,0,I've harvested 545 of food! http://t.co/YLFLO0is6k #android  #androidgames  #gameinsight,121,976,2,717,Android,Android
5015,ladyalby7,Fri  01 Mar 2013 22:24:30 +0000,The Tribez for Android,0,I have Stone Processing Mill on my island! Now my island is even more awesome! http://t.co/OL4HMCVp9Y #android  #androidgames  #gameinsight,199,20112,2,263,Android,Android
5016,doddsyjohn,Fri  01 Mar 2013 22:25:05 +0000,The Tribez for Android,0,I've harvested 1 050 of food! http://t.co/mUccpI5bcO #android  #androidgames  #gameinsight,1053,17559,5,1260,Android,Android
