X,date,followers,friends,listed,predicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
8125,Fri  01 Mar 2013 19:14:47 +0000,376,634,5,positive,0,Twitter for BlackBerry??,BlackBerry,5924,Blackberry,kainyface,Just call me the Blackberry expert.
8126,Fri  01 Mar 2013 19:15:09 +0000,467,303,0,neutral,0,Twitter for BlackBerry??,BlackBerry,413,Blackberry,iamobedz,@ITSCASHYOUNG blackberry torchlight
8127,Fri  01 Mar 2013 19:15:25 +0000,33,307,0,neutral,0,Twitter for BlackBerry??,BlackBerry,279,Blackberry,SamaNtha_JaNe_R,Thought I was going 2 hate the new @BlackBerry Z10 touch screen BUT I LOVE IT!! #cantgetenoughofit ???
8128,Fri  01 Mar 2013 19:15:27 +0000,92,110,0,positive,0,Twitter for BlackBerry??,BlackBerry,4981,Blackberry,Badr_Taz,Fuck my blackberry   I need Q10 ;'(
8130,Fri  01 Mar 2013 19:16:14 +0000,194,344,0,neutral,0,Twitter for BlackBerry??,BlackBerry,5280,Blackberry,KarranDhillon,Selling blackberry curve 8520  9300  bb 9000  htc wildfire message for info
8131,Fri  01 Mar 2013 19:16:14 +0000,426,461,1,positive,0,Twitter for BlackBerry??,BlackBerry,9575,Blackberry,Move_Money_Wise,&lt;--No more Blackberry for this guy.
8132,Fri  01 Mar 2013 19:16:14 +0000,29,199,0,positive,0,Twitter for BlackBerry??,BlackBerry,167,Blackberry,SuggittPaul,@ZacharyLevi @Y_Strahovskiunfortunately  @BlackBerry 10 isn't avail. in the US yet. It'd be great to get them to tech-savvy celebs like yo
8133,Fri  01 Mar 2013 19:16:18 +0000,31,116,0,positive,0,Twitter for BlackBerry??,BlackBerry,160,Blackberry,Khustah_lwazee,MTN and their BAPS..."BlackBerry Absolute Plan Service".. They're BAPSing this time not BIS ..
8134,Fri  01 Mar 2013 19:16:32 +0000,47,41,0,positive,0,Twitter for BlackBerry??,BlackBerry,618,Blackberry,hudaa_x,Blackberry batteries are a joke! My battery won't last for 5 hours! *cries* #blackberry !
8135,Fri  01 Mar 2013 19:16:53 +0000,1279,1211,0,neutral,0,Twitter for BlackBerry??,BlackBerry,11880,Blackberry,dcodedboii,Lmfao...lol"@OluwaSwizzhits: #NigerianBloggers SHOCKING!!! Man caught playing games on his Blackberry all day! http://t.co/TEb5taMm3o Yz5NP
8136,Fri  01 Mar 2013 19:16:58 +0000,2564,575,10,positive,0,Twitter for BlackBerry??,BlackBerry,14040,Blackberry,dan1shmemon,I just love to read that "BlackBerry is Back"
8137,Fri  01 Mar 2013 19:17:03 +0000,128,374,0,neutral,0,Twitter for BlackBerry??,BlackBerry,2109,Blackberry,comeoutatnight,Blackberry + EE your 3G coverage SUCKS here :/
8138,Fri  01 Mar 2013 19:17:13 +0000,122,160,1,positive,0,Twitter for BlackBerry??,BlackBerry,4843,Blackberry,RuthEsther_,I wish I had my Blackberry back! And just for me! :/
8139,Fri  01 Mar 2013 19:17:42 +0000,1221,995,1,positive,0,Twitter for BlackBerry??,BlackBerry,6488,Blackberry,TallKidDan,Omfg I'm gonna throw this blackberry away  hate it
8141,Fri  01 Mar 2013 19:17:43 +0000,1234,889,3,positive,0,Twitter for BlackBerry??,BlackBerry,40381,Blackberry,Verified_ZD,Cc: @bigbadoski "@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ? @Mantin24"
8142,Fri  01 Mar 2013 19:17:57 +0000,140,182,0,neutral,0,Twitter for BlackBerry??,BlackBerry,2449,Blackberry,lucy_yuhh,@TheCarlosPena excuse me sir  I cannot watch your keeks on my blackberry  so I am filing a complaint
8143,Fri  01 Mar 2013 19:18:22 +0000,269,165,0,positive,0,Twitter for BlackBerry??,BlackBerry,1117,Blackberry,Pimptrick69,I remember when bbm was poppin and errbody was a part of the blackberry world #Reminiscing #GoodDays
8144,Fri  01 Mar 2013 19:18:31 +0000,1,5,0,neutral,0,Twitter for BlackBerry??,BlackBerry,9,Blackberry,_xOBabydoll69,My blackberry has like zero reception here #wtf ..
8145,Fri  01 Mar 2013 19:18:46 +0000,176,519,0,neutral,0,Twitter for BlackBerry??,BlackBerry,3572,Blackberry,MRThompson9,#UnlikelyPopeNames Billy-Bob  Darren  Jose Mourinho  Blackberry Z10  Lucifer  Judas  @RichardDawkins  @rickygervais  Zaphod Beeblobrox
8146,Fri  01 Mar 2013 19:19:10 +0000,2564,575,10,neutral,0,Twitter for BlackBerry??,BlackBerry,14041,Blackberry,dan1shmemon,Who said BlackBerry 10 will be DOA?  Show me your face Haters :P
8147,Fri  01 Mar 2013 19:19:33 +0000,174,140,1,positive,0,Twitter for BlackBerry??,BlackBerry,4250,Blackberry,Keyla_xx,I hate when people are like "omg you still have a blackberry!?" bitch sit your materialistic ass down. I have priorities &amp; an $80-$100
8148,Fri  01 Mar 2013 19:19:44 +0000,548,687,0,positive,0,Twitter for BlackBerry??,BlackBerry,3591,Blackberry,M_WRMZ,Mostly everyone in this room has a blackberry 
8149,Fri  01 Mar 2013 19:20:06 +0000,102,106,0,neutral,0,Twitter for BlackBerry??,BlackBerry,3990,Blackberry,Sensei_Sihle,Cos they're fuckin you over RT @tasix6: RT @wati_: So its BAPS? RT @Chanel_kt: MTN officially has the "Blackberry Absolute Plan Service"
8150,Fri  01 Mar 2013 19:20:44 +0000,575,437,0,positive,0,Twitter for BlackBerry??,BlackBerry,5846,Blackberry,_alrrightmickey,Even tho I have a shitty blackberry I couldn't live without my phone
8151,Fri  01 Mar 2013 19:20:50 +0000,146,220,0,neutral,0,Twitter for BlackBerry??,BlackBerry,694,Blackberry,Frasevtian,RT "@felmisoraya: Running a @QuickPull on my BlackBerry. Brb!Zzz"
8152,Fri  01 Mar 2013 19:20:52 +0000,105,302,1,neutral,0,Twitter for BlackBerry??,BlackBerry,2552,Blackberry,bluevivis,Bye bye blackberry!! ??? #fail
8153,Fri  01 Mar 2013 19:21:25 +0000,3673,1008,153,positive,0,Twitter for BlackBerry??,BlackBerry,82707,Blackberry,and1moremeans5,@legobloke I have an aspells blackberry flavour yum x
8154,Fri  01 Mar 2013 19:21:25 +0000,2564,575,10,positive,0,Twitter for BlackBerry??,BlackBerry,14042,Blackberry,dan1shmemon,It really feels good to say that "BlackBerry is Back". #TeamBlackBerry
8155,Fri  01 Mar 2013 19:21:32 +0000,175,186,0,positive,0,Twitter for BlackBerry??,BlackBerry,1871,Blackberry,_ambermcgrath,What possessed me to buy another blackberry I'll never know. Add guyyyys 264D8EC3 #Bb #Bbm #BetterNotFuckUp
8156,Fri  01 Mar 2013 19:21:41 +0000,0,1,0,positive,0,Twitter for BlackBerry??,BlackBerry,2,Blackberry,ronnienid,So sweet to be part of BlackBerry family.
8157,Fri  01 Mar 2013 19:21:41 +0000,29,148,0,neutral,0,Twitter for BlackBerry??,BlackBerry,356,Blackberry,scherinme,@EgyptianBBM. That awkward moment when your blackberry battery lasts longer than most peoples relationships these days."
8158,Fri  01 Mar 2013 19:21:51 +0000,426,207,1,positive,0,Twitter for BlackBerry??,BlackBerry,36876,Blackberry,DaHomieDoe_,I could leave my phone in red house and nobody would steal it bc its a blackberry. Lol.
8159,Fri  01 Mar 2013 19:22:05 +0000,451,149,1,positive,0,Twitter for BlackBerry??,BlackBerry,3137,Blackberry,IamMahdiJr,I Love My Blackberry but it's Time to Change ..
8160,Fri  01 Mar 2013 19:22:25 +0000,225,315,1,positive,0,Twitter for BlackBerry??,BlackBerry,1309,Blackberry,HesterDeirdra_,@NadineMangan1 sorry I did not have any blackberry or facebook or twitter or anything yesterday :L
8161,Fri  01 Mar 2013 19:22:54 +0000,72,692,0,positive,0,Twitter for BlackBerry??,BlackBerry,115,Blackberry,missnishaaty,@18Bailz18 sorry that I took do long to   twitter on a blackberry wired and slow :)
8162,Fri  01 Mar 2013 19:23:22 +0000,1259,1465,0,neutral,0,Twitter for BlackBerry??,BlackBerry,767,Blackberry,_exampleisgod,Why do blackberry cameras have such crap quality? But 28/02/13  @example live at LG Arena! ??? http://t.co/CQW50mZy7M
8163,Fri  01 Mar 2013 19:23:26 +0000,530,501,20,positive,0,Twitter for BlackBerry??,BlackBerry,9955,Blackberry,StephenBB81,@almajwilson70. @BlackBerry is continuously improving BB10   the update makes bedsidemode better  and fixes some issues with screen rotation
8164,Fri  01 Mar 2013 19:23:26 +0000,4614,4514,0,neutral,0,Twitter for BlackBerry??,BlackBerry,26983,Blackberry,ZaynerLary1D,@horanify you have blackberry?
8166,Fri  01 Mar 2013 19:23:47 +0000,178,143,0,positive,0,Twitter for BlackBerry??,BlackBerry,335,Blackberry,matt_ashby7,Last day with this phone. Will feel so weird having a phone that works properly  Blackberry problemzZ
8168,Fri  01 Mar 2013 19:23:53 +0000,113,108,0,neutral,0,Twitter for BlackBerry??,BlackBerry,1910,Blackberry,happytee2012,What is Blackberry in YORUBA?
8169,Fri  01 Mar 2013 19:24:25 +0000,116,177,1,positive,0,Twitter for BlackBerry??,BlackBerry,2216,Blackberry,ReeciaR,Should I get the blackberry z10?
8171,Fri  01 Mar 2013 19:24:43 +0000,101,50,0,neutral,0,Twitter for BlackBerry??,BlackBerry,538,Blackberry,coleheighton,@zacksheehan5 blackberry curve
8172,Fri  01 Mar 2013 19:24:45 +0000,120,198,0,positive,0,Twitter for BlackBerry??,BlackBerry,2235,Blackberry,AndrewBennett93,Blackberry batteries are shit!
8173,Fri  01 Mar 2013 19:25:15 +0000,150,127,0,neutral,0,Twitter for BlackBerry??,BlackBerry,408,Blackberry,thatnigg4,@dannyp6611 do you wanna buy a blackberry bold 9900 for 100
8174,Fri  01 Mar 2013 19:25:20 +0000,2565,576,10,neutral,0,Twitter for BlackBerry??,BlackBerry,14048,Blackberry,dan1shmemon,#FF @vik_1on1 the man who Invented this Path breaking BlackBerry 10 OS.
8175,Fri  01 Mar 2013 19:25:20 +0000,2564,575,10,neutral,0,Twitter for BlackBerry??,BlackBerry,14043,Blackberry,dan1shmemon,#FF @vik_1on1 the man who Invented this Path breaking BlackBerry 10 OS.
8176,Fri  01 Mar 2013 19:25:50 +0000,170,259,1,neutral,0,Twitter for BlackBerry??,BlackBerry,5529,Blackberry,Adilluminati,@BlackBerry fuck you and your phones
8177,Fri  01 Mar 2013 19:26:02 +0000,0,1,0,neutral,0,Twitter for BlackBerry??,BlackBerry,4,Blackberry,ronnienid,@BlackBerry #BlackBerry10 #BlackBerry
8178,Fri  01 Mar 2013 19:26:54 +0000,268,600,1,neutral,0,Twitter for BlackBerry??,BlackBerry,1976,Blackberry,obanchrist,@HulkShare why is that your site's difficult to open on blackberry?
8179,Fri  01 Mar 2013 19:27:11 +0000,60,40,0,positive,0,Twitter for BlackBerry??,BlackBerry,891,Blackberry,britishbot,Basically  don't buy a blackberry. 'a' 'b' 'e' and 'f' buttons get stuck. It freezes  there slow. They break. THEY.ARE.FUCKING.SHIT. K?
8180,Fri  01 Mar 2013 19:28:34 +0000,188,187,1,negative,0,Twitter for BlackBerry??,BlackBerry,8398,Blackberry,iam_xton,LoL"@iam_ojay: My relationship is like blackberry Z10. i don?ttons get stuck. It fre"
8181,Fri  01 Mar 2013 19:28:42 +0000,159,126,0,neutral,0,Twitter for BlackBerry??,BlackBerry,4621,Blackberry,LuSahDee,How does this new MTN BlackBerry Absolute Work  can somebody help me???
8182,Fri  01 Mar 2013 19:28:47 +0000,480,941,2,positive,0,Twitter for BlackBerry??,BlackBerry,7145,Blackberry,RicLowe,@laurenjadepope am still in the dark ages with my blackberry
8183,Fri  01 Mar 2013 19:28:52 +0000,1566,139,0,positive,0,Twitter for BlackBerry??,BlackBerry,11976,Blackberry,Dorian514,6 hours for my BlackBerry to die ...
8184,Fri  01 Mar 2013 19:28:55 +0000,36,150,0,neutral,0,Twitter for BlackBerry??,BlackBerry,944,Blackberry,TylerHaywahe69,I will have my BlackBerry Messenger up n going soon... Soooo.... Who wants 2 add me??...
8185,Fri  01 Mar 2013 19:29:44 +0000,173,384,3,negative,0,Twitter for BlackBerry??,BlackBerry,4301,Blackberry,PUNchayati,3 mistakes of my life.. 1. Buying blackberry 2. Buying blackberry 3. Buying blackberry #hangs
8186,Fri  01 Mar 2013 19:30:36 +0000,5887,3524,7,neutral,0,Twitter for BlackBerry??,BlackBerry,32423,Blackberry,Iam_volltz,Cc that ur friend you Can Sell for a blackberry charger ?
8187,Fri  01 Mar 2013 19:30:36 +0000,412,347,1,positive,0,Twitter for BlackBerry??,BlackBerry,6529,Blackberry,jaackk_e,Gonna have to send my phone back again  still not fixed. Fucking BlackBerry!
8188,Fri  01 Mar 2013 19:30:42 +0000,441,127,0,neutral,0,Twitter for BlackBerry??,BlackBerry,8473,Blackberry,demi_colk,No more blackberry tomorrow FUCK YES
8189,Fri  01 Mar 2013 19:30:53 +0000,880,1895,1,neutral,0,Twitter for BlackBerry??,BlackBerry,659,Blackberry,mrscrippen24,On meh blackberry whooooaaaaa!!
8191,Fri  01 Mar 2013 19:31:17 +0000,288,868,1,neutral,0,Twitter for BlackBerry??,BlackBerry,4029,Blackberry,paigeaneesa,When your blackberry decides to delete everyone #Life
8192,Fri  01 Mar 2013 19:31:48 +0000,656,411,4,positive,0,Twitter for BlackBerry??,BlackBerry,68133,Blackberry,swagminatti,Only if the charger is original ...@LohdLippi "@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?"
8193,Fri  01 Mar 2013 19:31:59 +0000,1905,906,0,positive,0,Twitter for BlackBerry??,BlackBerry,44118,Blackberry,yoitsdeuce,Cc @konyinsol_A "@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?"
8194,Fri  01 Mar 2013 19:32:18 +0000,1709,1104,18,positive,0,Twitter for BlackBerry??,BlackBerry,33490,Blackberry,khadeejaat,Cc @Iam_volltz "@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?"
8196,Fri  01 Mar 2013 19:32:34 +0000,99,305,0,neutral,0,Twitter for BlackBerry??,BlackBerry,968,Blackberry,princess170,@BecciAnn84 a new blackberry! X
8197,Fri  01 Mar 2013 19:33:33 +0000,1054,904,4,positive,0,Twitter for BlackBerry??,BlackBerry,101277,Blackberry,El_blaque,Lmfao "@swagminatti: Only if the charger is original ...@LohdLippi "@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?""
8199,Fri  01 Mar 2013 19:33:52 +0000,1145,577,0,neutral,0,Twitter for BlackBerry??,BlackBerry,15193,Blackberry,AisheyKaseyy,Most of my pictures were taken on my blackberry  the others because someone wanted to see what I look like at that specific moment
8200,Fri  01 Mar 2013 19:33:54 +0000,65,156,0,neutral,0,Twitter for BlackBerry??,BlackBerry,721,Blackberry,mo7ammadsalem,blackberry pin  scan for join http://t.co/T9emR4ymdE
8201,Fri  01 Mar 2013 19:34:05 +0000,428,678,0,neutral,0,Twitter for BlackBerry??,BlackBerry,1114,Blackberry,jorgekaffa,@mercado_cde vendo BlackBerry 4g torch 9810 barato
8202,Fri  01 Mar 2013 19:34:18 +0000,275,201,0,positive,0,Twitter for BlackBerry??,BlackBerry,5177,Blackberry,Analizaaaa,When you're pissed off already and your blackberry decides to show that stupid fucking black clock that loads
8203,Fri  01 Mar 2013 19:34:24 +0000,147,126,0,neutral,0,Twitter for BlackBerry??,BlackBerry,60286,Blackberry,vintagedelreyy,brian has a better blackberry than me.
8204,Fri  01 Mar 2013 19:34:31 +0000,122,249,0,positive,0,Twitter for BlackBerry??,BlackBerry,153,Blackberry,inkadrible,My phone shut off twice now and my battery drained wtf is wrong with this stupid blackberry
8206,Fri  01 Mar 2013 19:34:38 +0000,188,231,4,positive,0,Twitter for BlackBerry??,BlackBerry,3950,Blackberry,jen_juniper,When you see a flashing red fault light on a metrolink ticket machine and think  'ooh  a message!' you know it's time to bin the blackberry.
8207,Fri  01 Mar 2013 19:34:55 +0000,0,11,0,neutral,0,Twitter for BlackBerry??,BlackBerry,11,Blackberry,gabrielsfriend,Just ordered the new #BlackBerry #Z10 via @vodafone_de business team for 85 ??? net. Delivery for march 8th.
8209,Fri  01 Mar 2013 19:35:03 +0000,214,99,15,positive,0,Twitter for BlackBerry??,BlackBerry,2965,Blackberry,xxlaurenforde,@Blackberry when I change my bbm picture it changes on my phone but not on other peoples phones helppp
8210,Fri  01 Mar 2013 19:35:11 +0000,658,576,21,positive,0,Twitter for BlackBerry??,BlackBerry,28290,Blackberry,AbstractPrinces,I'm kind of excited about the new blackberry...  #random
8211,Fri  01 Mar 2013 19:35:20 +0000,458,639,2,positive,0,Twitter for BlackBerry??,BlackBerry,15399,Blackberry,mr_s3ngh,But since its a shitty blackberry  I can't get keek on here and can't upload it this way  so I put the video on my laptop
8212,Fri  01 Mar 2013 19:35:26 +0000,3,0,0,positive,0,Twitter for BlackBerry??,BlackBerry,3,Blackberry,KianVan,Does jb have a blackberry or a i phone
8213,Fri  01 Mar 2013 19:35:27 +0000,3466,1301,0,positive,0,Twitter for BlackBerry??,BlackBerry,2382,Blackberry,Majjjjjj,Dear BlackBerry   please stop changing my rude words into nice ones. You piece of shut!
8214,Fri  01 Mar 2013 19:35:34 +0000,104,144,0,positive,0,Twitter for BlackBerry??,BlackBerry,4670,Blackberry,DaboySid,@Krysy_XD kml kryssy wa u want me do I have a blackberry anno my edge never off and I alright wbu
8215,Fri  01 Mar 2013 19:35:44 +0000,77,142,0,neutral,0,Twitter for BlackBerry??,BlackBerry,1682,Blackberry,Grace_Madge,Last tweet before phone dies. &lt;/3 ducking BlackBerry batteries!!!
8216,Fri  01 Mar 2013 19:35:46 +0000,111,99,0,positive,0,Twitter for BlackBerry??,BlackBerry,1756,Blackberry,farid_sahabi,Why the fuck do I see 5 year old kids with a blackberry and service ?!???!!!
8218,Fri  01 Mar 2013 19:35:58 +0000,513,305,1,positive,0,Twitter for BlackBerry??,BlackBerry,27691,Blackberry,DeejayMedals,Even it's fake I'll manage it cc @TheClassCaptain ati @OluwaBliN   "@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?""
8220,Fri  01 Mar 2013 19:36:43 +0000,240,276,2,positive,0,Twitter for BlackBerry??,BlackBerry,4445,Blackberry,PAPE908,That awesome moment when you here a blackberry alert that's not yours.
8221,Fri  01 Mar 2013 19:37:08 +0000,93,88,1,positive,0,Twitter for BlackBerry??,BlackBerry,2103,Blackberry,MissASkarsgard,@SallySeltmann your song 'Harmony to my heartbeat' is really nice but it won't get off my blackberry &gt;_&lt; :P
8222,Fri  01 Mar 2013 19:37:10 +0000,1937,2033,24,neutral,0,Twitter for BlackBerry??,BlackBerry,21469,Blackberry,djshawnyb,@BlackBerry_ZA What is the next model of BlackBerry coming out for OS7 after the 9900?
8223,Fri  01 Mar 2013 19:37:10 +0000,403,97,0,positive,0,Twitter for BlackBerry??,BlackBerry,16998,Blackberry,MachaelaAlyce,I think I may be the only person in the world that still has a blackberry
8224,Fri  01 Mar 2013 19:37:13 +0000,25,58,0,positive,0,Twitter for BlackBerry??,BlackBerry,124,Blackberry,Zitontuli77,What the fuck is wrong with Cell C network I should keep re booting my blackberry now fuck
8226,Fri  01 Mar 2013 19:37:27 +0000,2565,576,10,positive,0,Twitter for BlackBerry??,BlackBerry,14046,Blackberry,dan1shmemon,And I'm pretty sure this @Hikeapp for BlackBerry 10 is coming soon.
8227,Fri  01 Mar 2013 19:37:36 +0000,74,59,0,positive,0,Twitter for BlackBerry??,BlackBerry,6,Blackberry,GalpinGeorge,Woo my old samsung charger works on my blackberry
8228,Fri  01 Mar 2013 19:38:01 +0000,248,221,0,positive,0,Twitter for BlackBerry??,BlackBerry,900,Blackberry,IamLadybosss,Was it just me or did MTN actually decide not to function for blackberry users today?
8230,Fri  01 Mar 2013 19:38:10 +0000,346,400,0,neutral,0,Twitter for BlackBerry??,BlackBerry,12319,Blackberry,JuanesBarreto,En $1.500 BlackBerry Q10 http://t.co/gwTvVbkUSF
8231,Fri  01 Mar 2013 19:38:29 +0000,332,771,0,neutral,0,Twitter for BlackBerry??,BlackBerry,2949,Blackberry,deegoldstrawX,@_lotusflb eeee am good thanks baby are you? And I can't see what them black boxes are waa stupid blackberry :( xxxxx
8232,Fri  01 Mar 2013 19:38:38 +0000,10201,781,42,positive,0,Twitter for BlackBerry??,BlackBerry,993,Blackberry,BarbieBetz,Wow  I can't wait to get rid of my Blackberry.
8233,Fri  01 Mar 2013 19:38:46 +0000,365,200,1,positive,0,Twitter for BlackBerry??,BlackBerry,16104,Blackberry,mychemicalfart,I hate you @blackberry
8234,Fri  01 Mar 2013 19:40:30 +0000,568,1109,0,neutral,0,Twitter for BlackBerry??,BlackBerry,5672,Blackberry,bieberbiersack,@HopeBelieber1 I can't watch it on my blackberry dayum
8235,Fri  01 Mar 2013 19:40:36 +0000,131,196,0,positive,0,Twitter for BlackBerry??,BlackBerry,1352,Blackberry,guisellaoa,Vendo blackberry Bold 5
8236,Fri  01 Mar 2013 19:49:28 +0000,530,501,20,positive,0,Twitter for BlackBerry??,BlackBerry,9957,Blackberry,StephenBB81,Message to Nokia CEO:  you've got a LOT of work todo to get this BlackBerry customer to even give you a second look.  #qwerty_FTW
8237,Fri  01 Mar 2013 19:49:42 +0000,1470,1688,1,positive,0,Twitter for BlackBerry??,BlackBerry,8723,Blackberry,jademcardleX,@kayleiiighxx. Not a blackberry!
8238,Fri  01 Mar 2013 19:49:52 +0000,68,202,1,neutral,0,Twitter for BlackBerry??,BlackBerry,1308,Blackberry,GabrieleMollica,BlackBerry Bridge for BlackBerry 10 updated to v3.0.9.8 http://t.co/Ihx0olMUjp http://t.co/PhgNlPcXPg Finally!
8239,Fri  01 Mar 2013 19:50:24 +0000,92,126,0,positive,0,Twitter for BlackBerry??,BlackBerry,3521,Blackberry,emschmittgens,I wouldn't mind having the new blackberry z10!! Once you go BLACKberry you never go BACK!
8240,Fri  01 Mar 2013 19:50:30 +0000,75,60,0,positive,0,Twitter for BlackBerry??,BlackBerry,1749,Blackberry,_laloosh_,#PT taken by my blackberry camera. Btw :p
8241,Fri  01 Mar 2013 19:50:38 +0000,3,9,1,positive,0,Twitter for BlackBerry??,BlackBerry,31,Blackberry,Rog_Jay85,@UCMeh lol  its a blackberry Mitch! O  thanks for the charger to my brick nokia
8242,Fri  01 Mar 2013 19:50:41 +0000,440,256,1,neutral,0,Twitter for BlackBerry??,BlackBerry,3404,Blackberry,Me_feezah,@ayarimson :D "@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?"
8243,Fri  01 Mar 2013 19:51:04 +0000,1289,59,15,positive,0,Twitter for BlackBerry??,BlackBerry,6725,Blackberry,imprincessminxy,The amount of time my Smartphone spends plugged in Charging  you may as well call it a Land-Line.Lol. #BlackBerry #problems
8244,Fri  01 Mar 2013 19:51:16 +0000,650,322,1,positive,0,Twitter for BlackBerry??,BlackBerry,16816,Blackberry,lea_daviesX,Can't cope having a blackberry #nomatestospeakto
8245,Fri  01 Mar 2013 19:51:25 +0000,187,177,0,neutral,0,Twitter for BlackBerry??,BlackBerry,521,Blackberry,sophiee_mcgee,twitter on blackberry is literally the shittest thing ever
8246,Fri  01 Mar 2013 19:51:31 +0000,203,200,0,positive,0,Twitter for BlackBerry??,BlackBerry,5730,Blackberry,CaraaNiamh,Blackberry's are so loud
8247,Fri  01 Mar 2013 19:51:39 +0000,176,231,0,positive,0,Twitter for BlackBerry??,BlackBerry,4558,Blackberry,sarahbouery,I still love the blackberry keyboard's clicking
8248,Fri  01 Mar 2013 19:51:40 +0000,60,120,0,positive,0,Twitter for BlackBerry??,BlackBerry,358,Blackberry,Omolemo23,Blackberry Z10 isn't in the USA yet *laughing*
8249,Fri  01 Mar 2013 19:51:56 +0000,193,264,0,neutral,0,Twitter for BlackBerry??,BlackBerry,1906,Blackberry,caitlin891,@unsocialfreak_ I've re-set my old blackberry up so I can text on this  sorry what's your number?xxxx
8250,Fri  01 Mar 2013 19:52:21 +0000,794,733,4,positive,0,Twitter for BlackBerry??,BlackBerry,30763,Blackberry,Fashabs,I wee sell y'all "@towbhi: Cc @Fashabs "@jolfad: Cc @Dougieholic RT @Questionnier: Cc that ur friend you Can Sell for a blackberry
8251,Fri  01 Mar 2013 19:52:21 +0000,23,68,0,neutral,0,Twitter for BlackBerry??,BlackBerry,11,Blackberry,FloydUbong,"@HolyMalamComedy: We all have one small Nokia Phone we use to support our Blackberry cos we don't trust BB batteries..RT if you agree"
8253,Fri  01 Mar 2013 19:53:37 +0000,1060,937,3,negative,0,Twitter for BlackBerry??,BlackBerry,41754,Blackberry,opsyhussle,Phucking blackberry.."@Lamie_lava: Mine too "@opsyhussle: My fone can't go a day without needing a restart...""
8254,Fri  01 Mar 2013 19:53:49 +0000,160,281,0,positive,0,Twitter for BlackBerry??,BlackBerry,4603,Blackberry,liyah_cupcake,Dumb stupid blackberry .. Due to get a new phone like sooon sooon *sigh *
8255,Fri  01 Mar 2013 19:53:53 +0000,5,5,0,negative,0,Twitter for BlackBerry??,BlackBerry,450,Blackberry,YoloFuckYouAll,I'm not on my own Blackberry so if you kik me I can't reply yet until I get on mine
8256,Fri  01 Mar 2013 19:53:54 +0000,225,87,0,positive,0,Twitter for BlackBerry??,BlackBerry,13382,Blackberry,WarrenY2J,Might get the new phone tomorrow  goodbye blackberry. Its been nice knowing you for 2 years.
8257,Fri  01 Mar 2013 19:54:49 +0000,481,375,1,positive,0,Twitter for BlackBerry??,BlackBerry,4206,Blackberry,Shots_sammm,Blackberry's are a waste of fucking time.
8259,Fri  01 Mar 2013 19:55:43 +0000,401,283,1,positive,0,Twitter for BlackBerry??,BlackBerry,1639,Blackberry,melridout,Just over a month then I can finally never see this crapy blackberry again
8260,Fri  01 Mar 2013 19:56:08 +0000,1289,59,15,positive,0,Twitter for BlackBerry??,BlackBerry,6726,Blackberry,imprincessminxy,Oh and that annoying clock that comes when we use this stupid fone. Sick Blackberry.Hope next upgrades focus on gud batt n the clock removal
8261,Fri  01 Mar 2013 19:56:30 +0000,172,302,1,neutral,0,Twitter for BlackBerry??,BlackBerry,5150,Blackberry,YoungCraig,@CalumMclaughlin Not the best on a Blackberry mate... http://t.co/YGBckrRDKe
8264,Fri  01 Mar 2013 19:57:00 +0000,935,520,5,positive,0,Twitter for BlackBerry??,BlackBerry,3627,Blackberry,LexieLovesMinaj,Blackberry's used to be like the best....
8265,Fri  01 Mar 2013 19:57:14 +0000,87,161,0,positive,0,Twitter for BlackBerry??,BlackBerry,2055,Blackberry,prinzygaga13,The definition of #Irony is #BlackBerry being summed us a #Smartphone
8266,Fri  01 Mar 2013 19:57:25 +0000,58,129,0,positive,0,Twitter for BlackBerry??,BlackBerry,3309,Blackberry,ZakesDaHustler,This BlackBerry time thing  will make me flip my phone like I am flipping pancakes! Nxa!!! *Irritated!!*
8269,Fri  01 Mar 2013 19:57:47 +0000,2952,244,3,positive,0,Twitter for BlackBerry??,BlackBerry,4368,Blackberry,taylorwillmore,I associate blackberry's with chavs  so that makes me a chav  help
8270,Fri  01 Mar 2013 19:57:48 +0000,222,339,0,positive,0,Twitter for BlackBerry??,BlackBerry,422,Blackberry,fluffycarpet,Twitter for the Blackberry is crap. It is currently taking 22 hours to update tweets I and other people make. :(
8272,Fri  01 Mar 2013 19:58:38 +0000,237,385,0,neutral,0,Twitter for BlackBerry??,BlackBerry,8454,Blackberry,SatansSlut69,Fucking blackberry twitter
8273,Fri  01 Mar 2013 19:58:39 +0000,1433,589,0,positive,0,Twitter for BlackBerry??,BlackBerry,8042,Blackberry,jessl0lwbu_,Blackberry battery life is crap!!
8274,Fri  01 Mar 2013 19:58:46 +0000,386,58,3,neutral,0,Twitter for BlackBerry??,BlackBerry,12656,Blackberry,lakiTtYSexii,Blackberry
