tweettopic,class
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,negative
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,positive
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,negative
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,negative
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,positive
Android,positive
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,negative
Android,neutral
Android,negative
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,negative
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,negative
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,negative
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,positive
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android,neutral
Android_BB,neutral
Android_BB,positive
Android_BB,positive
Android_BB,negative
Android_BB,neutral
Android_BB,neutral
Android_BB,positive
Android_BB,positive
Android_BB,positive
Android_BB,neutral
Android_iOS,positive
Android_iOS,negative
Android_iOS,negative
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,negative
Android_iOS,neutral
Android_iOS,negative
Android_iOS,neutral
Android_iOS,negative
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,positive
Android_iOS,neutral
Android_iOS,negative
Android_iOS,positive
Android_iOS,negative
Android_iOS,negative
Android_iOS,negative
Android_iOS,negative
Android_iOS,negative
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,positive
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,negative
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,negative
Android_iOS,positive
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,negative
Android_iOS,neutral
Android_iOS,positive
Android_iOS,positive
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,negative
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,negative
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,negative
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,positive
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,positive
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,negative
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,positive
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,positive
Android_iOS,positive
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,negative
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,neutral
Android_iOS,positive
Android_iOS,neutral
Android_iOS,neutral
Blackberry,positive
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,negative
Blackberry,neutral
Blackberry,positive
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,negative
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,positive
Blackberry,positive
Blackberry,negative
Blackberry,positive
Blackberry,negative
Blackberry,positive
Blackberry,neutral
Blackberry,negative
Blackberry,negative
Blackberry,positive
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,negative
Blackberry,negative
Blackberry,negative
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,positive
Blackberry,negative
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,positive
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,positive
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,positive
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,negative
Blackberry,neutral
Blackberry,positive
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,positive
Blackberry,positive
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,positive
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,positive
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,negative
Blackberry,negative
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,negative
Blackberry,neutral
Blackberry,neutral
Blackberry,positive
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
Blackberry,neutral
iOS,negative
iOS,negative
iOS,neutral
iOS,positive
iOS,positive
iOS,negative
iOS,neutral
iOS,negative
iOS,positive
iOS,neutral
iOS,neutral
iOS,neutral
iOS,positive
iOS,positive
iOS,negative
iOS,neutral
iOS,positive
iOS,negative
iOS,negative
iOS,neutral
iOS,positive
iOS,negative
iOS,negative
iOS,neutral
iOS,neutral
iOS,neutral
iOS,neutral
iOS_BB,neutral
iOS_BB,positive
iOS_BB,neutral
iOS_BB,negative
iOS_BB,positive
iOS_BB,neutral
iOS_BB,positive
iOS_BB,neutral
iOS_BB,positive
iOS_BB_WindowsPhone,neutral
