date,followers,friends,id,listed,predicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
Fri  01 Mar 2013 20:57:18 +0000,152,88,9930,1,neutral,0,Twitter for iPhone,iOS,4107,Blackberry,_taylordziedzic,Pissed that I lost my blackberry memory card
Fri  01 Mar 2013 20:57:49 +0000,1549,2001,9932,1,negative,0,Twitter for iPhone,iOS,7074,Blackberry,made2hustle,My blackberry is starting to piss me off
Fri  01 Mar 2013 20:58:01 +0000,115,399,9933,0,negative,0,Twitter for iPhone,iOS,871,Blackberry,AJDW_,Alicia Keys &amp; Blackberry advert is quite nice and refreshing
Fri  01 Mar 2013 20:59:00 +0000,67,177,9935,0,neutral,0,Twitter for iPhone,iOS,305,Blackberry,j15leo,Blackberry finally doing big thanks with there phones
Fri  01 Mar 2013 20:59:11 +0000,7,10,9937,0,negative,0,Twitter for iPhone,iOS,61,Blackberry,Minceraft_pe,@BlackBerry why do you even try you guys are going to get lawsuit after lawsuit for coming to the USA what with @samsung and @apple
Fri  01 Mar 2013 21:00:00 +0000,202,343,9939,1,neutral,0,Twitter for iPhone,iOS,9992,Blackberry,VinnBeezy,I kind of really want a Blackberry Z10. Really bad.
Fri  01 Mar 2013 21:01:36 +0000,465,257,9945,0,neutral,0,Twitter for iPhone,iOS,19865,Blackberry,SonjaRawrxz,LMAO GOING THROUGH MY BLACKBERRY MUNCHES????????????
Fri  01 Mar 2013 21:01:53 +0000,194,135,9947,3,neutral,0,Twitter for iPhone,iOS,28783,Blackberry,DapMeThen,Blackberry has a smartphone now instead of a blackberry but it's still called a blackberry
Fri  01 Mar 2013 21:02:23 +0000,99,172,9949,1,neutral,0,Twitter for iPhone,iOS,1794,Blackberry,_JessicaRabbit_,@BlackBerry will do. Screen Sharing is awesome too!!!! No other devices can do that!!!
Fri  01 Mar 2013 21:02:30 +0000,143,373,9950,0,neutral,0,Twitter for iPhone,iOS,1412,Blackberry,Cusaaaack,@claire_iggy probably make a blackberry run better  #mad
Fri  01 Mar 2013 21:02:56 +0000,282,437,9951,0,negative,0,Twitter for iPhone,iOS,1749,Blackberry,kaienthoken,my old blackberry is so beaten up  track pad won't work &amp; buttons are gone. I only use it to listen to my esganye songs on there ???? #rezlife
Fri  01 Mar 2013 21:03:21 +0000,12,93,9952,0,neutral,0,Twitter for iPhone,iOS,79,Blackberry,anlance,@BlackBerry who gives a shit
Even your spokeswoman won't use that junk and she is getting payed...,,,,,,,,,,,,
Fri  01 Mar 2013 21:04:02 +0000,732,924,9956,0,neutral,0,Twitter for iPhone,iOS,8191,Blackberry,parislacey001,Now I haven't got a blackberry I miss everything. Mergh
Fri  01 Mar 2013 21:04:21 +0000,228,153,9957,0,neutral,0,Twitter for iPhone,iOS,9482,Blackberry,__essssali__,Found a brand new blackberry on my driveway :) http://t.co/ATjK9dU8mO
Fri  01 Mar 2013 21:04:25 +0000,76,258,9958,0,neutral,0,Twitter for iPhone,iOS,1757,Blackberry,laag87,?@andrewbird: Pre-show nap in Mexico City. See you tonight at Auditorio Blackberry! - Sock Monkey http://t.co/fUkJPwGBAy? see u tonight
Fri  01 Mar 2013 21:04:28 +0000,782,668,9959,2,neutral,0,Twitter for iPhone,iOS,3057,Blackberry,bumchum_,@ninawebb_xo that's a nice blackberry
Fri  01 Mar 2013 21:05:26 +0000,1075,419,9961,1,neutral,0,Twitter for iPhone,iOS,7941,Blackberry,LaylaGhaleb,My phone's memory is full already. Eh da ba2a? Kan malo el blackberry wel memory cards..
Fri  01 Mar 2013 21:05:39 +0000,172,140,9962,0,neutral,0,Twitter for iPhone,iOS,3083,Blackberry,mariannelovexo,Is anyone thinking about getting the new blackberry Z10?
Fri  01 Mar 2013 21:06:03 +0000,350,151,9963,0,negative,0,Twitter for iPhone,iOS,4881,Blackberry,_Brisc,?@LawriePorter: @aliceporter_X I'm leaving it in rice overnight but if that doesn't work then yeah probably? blackberry curry and rice?
Fri  01 Mar 2013 21:06:10 +0000,222,696,9964,0,neutral,0,Twitter for iPhone,iOS,2730,Blackberry,GeorgeHassell,@Mouseisms @ajb611 @td263 I saw a Blackberry the other day. I think.
Fri  01 Mar 2013 21:06:16 +0000,757,358,9965,0,neutral,0,Twitter for iPhone,iOS,805,Blackberry,ChloeCandyCases,Blackberry Bold 9900 Case...So Pretty In Purple! ??????????????http://t.co/qvFkGv2LK0
Fri  01 Mar 2013 21:06:31 +0000,2872,2687,9966,16,neutral,0,Twitter for iPhone,iOS,51778,Blackberry,Daniisnot0nfire,@OliverBellward I don't have my blackberry anymoreeeee!
Fri  01 Mar 2013 21:06:33 +0000,40,191,9967,0,neutral,0,Twitter for iPhone,iOS,165,Blackberry,rubes999,@BlackBerry there's no info...signing up for notification AGAIN? No thanks! #losingmypatience #bb10 #whatstheholdup
Fri  01 Mar 2013 21:06:44 +0000,618,613,9970,1,neutral,0,Twitter for iPhone,iOS,11571,Blackberry,hai_elliemae,Blackberry freezes all the time  omg stop
Fri  01 Mar 2013 21:07:21 +0000,191,360,9972,0,neutral,0,Twitter for iPhone,iOS,1007,Blackberry,TashaBearr15,Rice... You not only are delicious but you saved my beloved blackberry. :) #thanks #saved
Fri  01 Mar 2013 21:09:24 +0000,1271,1303,9977,1,neutral,0,Twitter for iPhone,iOS,6887,Blackberry,highforthis_x,I don't care what people say about blackeberrys   I loved my blackberry ????
Fri  01 Mar 2013 21:10:03 +0000,239,225,9980,0,neutral,0,Twitter for iPhone,iOS,7454,Blackberry,MrSiberi,?@Chaboy_steve: I hope chris blackberry falls into his sink when he's washing his face. Amen?blackberrys off to Ghana as we speak
Fri  01 Mar 2013 21:10:33 +0000,1365,896,9983,0,neutral,0,Twitter for iPhone,iOS,8163,Blackberry,RubyPhillipsx,anyone wanna buy a blackberry?????
Fri  01 Mar 2013 21:11:02 +0000,145,122,9987,0,negative,0,Twitter for iPhone,iOS,3949,Blackberry,GNB79,@BlackBerry not to mention charging money for a YouTube app? What is that about
Fri  01 Mar 2013 21:11:07 +0000,1324,1319,9988,6,neutral,0,Twitter for iPhone,iOS,13985,Blackberry,ArnoldIvan,Going to smash my blackberry phone on the floor real soon
Fri  01 Mar 2013 21:11:11 +0000,106,190,9989,1,neutral,0,Twitter for iPhone,iOS,506,Blackberry,MeaganHick,?@BlackBerry: Less than 1 month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/MMuZN5792J? @tyopchick
Fri  01 Mar 2013 21:11:33 +0000,63,45,9990,0,neutral,0,Twitter for iPhone,iOS,760,Blackberry,RezAhmedx,@BlackBerry When will whatsapp and other apps be available on the Blackberry Z10?
Fri  01 Mar 2013 21:12:23 +0000,1324,1319,9995,6,neutral,0,Twitter for iPhone,iOS,13986,Blackberry,ArnoldIvan,@BlackBerry your phones suck
Fri  01 Mar 2013 21:12:56 +0000,199,169,9997,3,neutral,0,Twitter for iPhone,iOS,16288,Blackberry,MsNina_R,Blackberry and Strawberry 'salad'. So so good ????
Fri  01 Mar 2013 21:12:58 +0000,76,148,9998,2,neutral,0,Twitter for iPhone,iOS,980,Blackberry,ManCave001,@BlackBerry Only 6 years late on OS 10. #RIP #TooLittleTooLate
Fri  01 Mar 2013 21:13:04 +0000,475,117,9999,0,negative,0,Twitter for iPhone,iOS,22488,Blackberry,notjohnmorrin,@_Steviiee always white. And mix it with the fiZzy grape and blackberry water from tesco for like 50c and it's like drinking heaven
Fri  01 Mar 2013 21:13:37 +0000,128,332,10000,0,negative,0,Twitter for iPhone,iOS,5102,Blackberry,MissJackson023,Dear @blackberry  I don't follow you and no one cares about you so stop promoting your ads into my feed #crackberry #deadtechnology #fail
Fri  01 Mar 2013 21:13:43 +0000,1324,1319,10001,6,neutral,0,Twitter for iPhone,iOS,13988,Blackberry,ArnoldIvan,@BlackBerry your phones suck.
Fri  01 Mar 2013 21:13:57 +0000,63,45,10002,0,neutral,0,Twitter for iPhone,iOS,761,Blackberry,RezAhmedx,@fidowebhosting @blackberry how do you know this for certain? And what about Instagram?
Fri  01 Mar 2013 21:14:51 +0000,2,67,10004,0,neutral,0,Twitter for iPhone,iOS,226,Blackberry,JColgate2,@lefthandedrant @blackberry LOL I'm in BB withdrawal.
Fri  01 Mar 2013 21:14:51 +0000,663,624,10005,0,negative,0,Twitter for iPhone,iOS,3263,Blackberry,S_amanthacurley,The only thing I'd miss about my blackberry is the LED lights
Fri  01 Mar 2013 21:15:24 +0000,281,224,10007,0,neutral,0,Twitter for iPhone,iOS,14680,Blackberry,iTakeOffBoy,That's in couple weeks ?@ibrahimsplash: BlackBerry Z10?
Fri  01 Mar 2013 21:17:21 +0000,538,420,10016,3,neutral,0,Twitter for iPhone,iOS,48531,Blackberry,SHAWDAY_,@aaronboodoo blackberry right  I'll dm you
Fri  01 Mar 2013 21:18:00 +0000,145,122,10017,0,neutral,0,Twitter for iPhone,iOS,3950,Blackberry,GNB79,@fidowebhosting @blackberry I don't even own a bb Z10 yet I was looking at the app and under top grossing apps it's says YouTube .99c
Fri  01 Mar 2013 21:18:24 +0000,187,222,10018,0,neutral,0,Twitter for iPhone,iOS,7686,Blackberry,Katie_Winnie,@Larissasherms haha so picky. I have my old blackberry
Fri  01 Mar 2013 21:18:29 +0000,1420,1385,10019,1,neutral,0,Twitter for iPhone,iOS,1391,Blackberry,LeaRoberts13,I will never own a blackberry.
Fri  01 Mar 2013 21:18:49 +0000,48,105,10023,0,neutral,0,Twitter for iPhone,iOS,2185,Blackberry,FrankiiBamford,Don't trust any guy that has a blackberry #forreal
Fri  01 Mar 2013 21:19:27 +0000,80,149,10027,0,neutral,0,Twitter for iPhone,iOS,2653,Blackberry,QueenOfSaigonn,@BlackBerry BLACKBERRY IS DEAD
Fri  01 Mar 2013 21:20:02 +0000,1071,1728,10030,0,neutral,0,Twitter for iPhone,iOS,1963,Blackberry,coralkristyy,@R_Youngs BLACKBERRY WANKERRR
Fri  01 Mar 2013 21:27:04 +0000,66,92,10031,0,neutral,0,Twitter for iPhone,iOS,4727,Blackberry,HoltkampNeeltje,@AMATEUR__ @xmelanied OMGGG nickelson Blackberry en uggs
Fri  01 Mar 2013 21:28:07 +0000,117,100,10033,0,neutral,0,Twitter for iPhone,iOS,403,Blackberry,DunkooFam,@luuccyhalpin I am tho! Oh okay what phone you have then? Let me guess a blackberry?xxxxxx
Fri  01 Mar 2013 21:28:18 +0000,21,116,10035,0,neutral,0,Twitter for iPhone,iOS,345,Blackberry,kevinped,?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA.  Too little  too late!!!!
Fri  01 Mar 2013 21:28:19 +0000,489,1524,10036,13,negative,0,Twitter for iPhone,iOS,6047,Blackberry,PrimadonnaGirll,@ranimayx ask your mum to get one they so good and do u want a blackberry that freezes alot and resets for no reason xox
Fri  01 Mar 2013 21:28:44 +0000,134,103,10039,0,neutral,0,Twitter for iPhone,iOS,3839,Blackberry,GabiiiScott,?@CaliBredG_12: @GabiiiScott @juliabean19 jealous of me?! Porque? :/?julia has a blackberry. Otha way around  U jealous of herrrrrr.
Fri  01 Mar 2013 21:29:57 +0000,458,135,10047,0,neutral,0,Twitter for iPhone,iOS,18744,Blackberry,wabs9,Blackberry 8520s shouldn't be allowed
Fri  01 Mar 2013 21:30:00 +0000,461,287,10048,23,neutral,0,Twitter for iPhone,iOS,15448,Blackberry,Cherish2day,I'm making dinner tonight. T-bone steak  asparagus  and a baked potato. With Blackberry New York Cheesecake.  #fridaynight
Fri  01 Mar 2013 21:30:22 +0000,308,739,10051,0,negative,0,Twitter for iPhone,iOS,2698,Blackberry,andrewgeofox,twitter on my blackberry is like a child with learning difficulties  too slow
Fri  01 Mar 2013 21:31:10 +0000,942,873,10053,1,negative,0,Twitter for iPhone,iOS,4934,Blackberry,Yutee_Desai,My dad just got the Blackberry 10 and it is wayyyyyyy better than I thought it was going to be.
Fri  01 Mar 2013 21:32:04 +0000,68,119,10057,0,neutral,0,Twitter for iPhone,iOS,160,Blackberry,mollsterdoodle,?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA ? umm people still use blackberrys??? ????
Fri  01 Mar 2013 21:33:15 +0000,7906,880,10064,2,negative,0,Twitter for iPhone,iOS,20509,Blackberry,beccwonnacott,"Miss having a blackberry purely because I had so much amusement putting ""stoned"" in my pm"
Fri  01 Mar 2013 21:33:27 +0000,100,131,10065,4,neutral,0,Twitter for iPhone,iOS,2773,Blackberry,ohcrickets,@Propferf ha!! Okay but hypothetically if you had to pick between blueberry and blackberry which would it be?
Fri  01 Mar 2013 21:33:50 +0000,1602,1752,10066,73,neutral,0,Twitter for iPhone,iOS,12541,Blackberry,paigeKTA_,@CourtneyMoran14 I'm just chilling babe.. Get off your blackberry and go bed or I'm telling mum ;)
Fri  01 Mar 2013 21:34:15 +0000,976,1733,10068,4,neutral,0,Twitter for iPhone,iOS,2654,Blackberry,nat0381,@realdeal_No1 yeah I had a blackberry but got this one a couple of weeks ago my hand too small for the Samsung galaxy s111
Fri  01 Mar 2013 21:34:16 +0000,466,389,10069,1,neutral,0,Twitter for iPhone,iOS,31210,Blackberry,JolieRebelle,I honestly thought blackberry was done making phones and software.
Fri  01 Mar 2013 21:34:16 +0000,537,840,10070,0,neutral,0,Twitter for iPhone,iOS,15167,Blackberry,justtphoebz,I want my blackberry back really badly
Fri  01 Mar 2013 21:34:27 +0000,24,200,10071,0,negative,0,Twitter for iPhone,iOS,493,Blackberry,PamelaFreedman,@BlackBerry is blackberry 10 going to work with Sprint ? I am due an upgrade and will wait a month if it does
Fri  01 Mar 2013 21:34:31 +0000,160,108,10072,0,neutral,0,Twitter for iPhone,iOS,683,Blackberry,Stevennwalsh,#RememberWhen blackberry's were unreal
Fri  01 Mar 2013 21:34:40 +0000,170,223,10073,0,neutral,0,Twitter for iPhone,iOS,3289,Blackberry,iainfallon,@Sami_Pee see I think I may go there next or it's equiv. what the blackberry 10 like?
Fri  01 Mar 2013 21:34:40 +0000,279,489,10074,0,neutral,0,Twitter for iPhone,iOS,1201,Blackberry,Juanjo94,Blackberry z10 24500
Fri  01 Mar 2013 21:34:57 +0000,91,249,10077,1,neutral,0,Twitter for iPhone,iOS,968,Blackberry,groyer15,I will be joining the blackberry world soon
Fri  01 Mar 2013 21:34:59 +0000,111,27,10079,0,neutral,0,Twitter for iPhone,iOS,10825,Blackberry,yolandaNGUYEN,Shit ???? my dads blackberry is nice
Fri  01 Mar 2013 21:35:01 +0000,160,108,10080,0,neutral,0,Twitter for iPhone,iOS,683,Blackberry,Stevennwalsh,#RememberWhen blackberry's were amazing
Fri  01 Mar 2013 21:35:26 +0000,630,523,10083,0,neutral,0,Twitter for iPhone,iOS,7760,Blackberry,TheeKillaCam,I'm getting a blackberry Z10
Fri  01 Mar 2013 21:35:29 +0000,102,175,10084,1,neutral,0,Twitter for iPhone,iOS,680,Blackberry,Sami_Pee,@iainfallon I don't like it but I just generally don't like blackberry.... Camera is the only good thing!!
Fri  01 Mar 2013 21:35:57 +0000,44,68,10085,0,negative,0,Twitter for iPhone,iOS,156,Blackberry,abbyjfeehan,@kirklebrun I can finally bombard u with emojis now! U thought I was annoying now well just wait you're going 2 wish for ur blackberry back!
Fri  01 Mar 2013 21:36:12 +0000,373,345,10086,1,neutral,0,Twitter for iPhone,iOS,4414,Blackberry,BradleyVLegg,If you have a blackberry #YourProbablyAHoe
Fri  01 Mar 2013 21:36:28 +0000,205,119,10087,1,neutral,0,Twitter for iPhone,iOS,28771,Blackberry,eikcajmi,Wtf blackberry stop promoting on my timeline
Fri  01 Mar 2013 21:36:48 +0000,66,182,10089,0,neutral,0,Twitter for iPhone,iOS,304,Blackberry,lisamullen4,@abitofgarnish haha! My blackberry is sat in the corner now looking very sorry for itself ;-)
Fri  01 Mar 2013 21:37:51 +0000,6,33,10093,0,neutral,0,Twitter for iPhone,iOS,103,Blackberry,Lotusflowerbb,I can't wait for the new @BlackBerry
Fri  01 Mar 2013 21:37:53 +0000,307,293,10095,1,neutral,0,Twitter for iPhone,iOS,12654,Blackberry,khanalicious,Well Vs We'll ...I blame blackberry somehow though. Don't know why
Fri  01 Mar 2013 21:38:02 +0000,100,131,10096,4,neutral,0,Twitter for iPhone,iOS,2774,Blackberry,ohcrickets,@Cropcirkill @propferf the recipe for blackberry did look pretty fine
Fri  01 Mar 2013 21:38:19 +0000,252,334,10097,1,neutral,0,Twitter for iPhone,iOS,1323,Blackberry,just_ice12,#childish @MS_BLACKBERRY_ http://t.co/VjXLpPHWAt
Fri  01 Mar 2013 21:38:21 +0000,35,78,10098,1,neutral,0,Twitter for iPhone,iOS,530,Blackberry,hurricaneelie,"And nobody cares...""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://blck."
Fri  01 Mar 2013 21:38:58 +0000,100,131,10100,4,neutral,0,Twitter for iPhone,iOS,2775,Blackberry,ohcrickets,@Propferf @cropcirkill are you just saying that because Drew said blackberry?
Fri  01 Mar 2013 21:39:24 +0000,2468,461,10103,3,neutral,0,Twitter for iPhone,iOS,35124,Blackberry,cloud_surferrr,Blackberry still coming out with phones tho?
Fri  01 Mar 2013 21:39:31 +0000,606,98,10104,81,neutral,0,Twitter for iPhone,iOS,29625,Blackberry,carleenveloso,@kris2flip did you actually get the BlackBerry 10
Fri  01 Mar 2013 21:39:59 +0000,4024,3861,10107,1,neutral,0,Twitter for iPhone,iOS,37223,Blackberry,Youknow_watsup,I wouldnt want no blackberry
Fri  01 Mar 2013 21:40:08 +0000,117,100,10108,0,neutral,0,Twitter for iPhone,iOS,404,Blackberry,DunkooFam,@luuccyhalpin because most people want blackberry because there gay! Samsung galaxy 2 or 3?xxxxx
Fri  01 Mar 2013 21:40:34 +0000,643,141,10110,5,neutral,0,Twitter for iPhone,iOS,19967,Blackberry,Adhominam,Lost my blackberry again. Great.
Fri  01 Mar 2013 21:40:35 +0000,8,29,10111,0,neutral,0,Twitter for iPhone,iOS,35,Blackberry,westonroberts7,@BlackBerry i want a blackberry after looking at the new one
Fri  01 Mar 2013 21:40:53 +0000,455,294,10112,0,neutral,0,Twitter for iPhone,iOS,4187,Blackberry,StephMiz,I miss my blackberry already ????
Fri  01 Mar 2013 21:41:14 +0000,341,273,10115,0,neutral,0,Twitter for iPhone,iOS,35303,Blackberry,KeishaKors_,Need to charge my blackberry ????
Fri  01 Mar 2013 21:41:19 +0000,2161,1693,10116,6,neutral,0,Twitter for iPhone,iOS,25805,Blackberry,AkeilaLaDancer,@ShaweweeNoticee haven't used it yet. Blackberry doesn't even have Instagram yet
Fri  01 Mar 2013 21:42:38 +0000,486,380,10120,0,neutral,0,Twitter for iPhone,iOS,4898,Blackberry,kiyalouise,Got another new blackberry lmfao text me with names got no numbers 07528021761
Fri  01 Mar 2013 21:42:43 +0000,199,241,10121,2,neutral,0,Twitter for iPhone,iOS,5815,Blackberry,IAmChefDave,@BlackBerry any updates on apps like Instagram etc?
Fri  01 Mar 2013 21:43:24 +0000,416,287,10123,0,neutral,0,Twitter for iPhone,iOS,10286,Blackberry,thatgirlJodyy,The condition my blackberry is in????
Fri  01 Mar 2013 21:43:44 +0000,183,130,10125,2,negative,0,Twitter for iPhone,iOS,8016,Blackberry,shaidaviess,on my blackberry going through old texts from nick :( can't believe I'm deleting them :(
Fri  01 Mar 2013 21:44:17 +0000,126,118,10129,0,neutral,0,Twitter for iPhone,iOS,5507,Blackberry,k_simonn,"?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA."" I want it I want it!!"
Fri  01 Mar 2013 21:44:28 +0000,14,86,10130,0,neutral,0,Twitter for iPhone,iOS,469,Blackberry,Bennett22J,@BlackBerry what good is having apps avail when a person cant even get the damn phone?another 4 weeks in the U.S. tired or waiting
Fri  01 Mar 2013 21:44:34 +0000,1418,895,10131,7,neutral,0,Twitter for iPhone,iOS,26621,Blackberry,NoHalfwayCrookz,Its 2013 who still has a blackberry? ????
Fri  01 Mar 2013 21:44:37 +0000,945,1799,10132,15,neutral,0,Twitter for iPhone,iOS,16803,Blackberry,takethataregrea,@LisaCanary @kavana_official think any phone apart from blackberry can also download on an iPad x
Fri  01 Mar 2013 21:44:51 +0000,199,121,10133,0,negative,0,Twitter for iPhone,iOS,5786,Blackberry,Con_McNaughton,Who has blackberry's really
Fri  01 Mar 2013 21:45:10 +0000,224,582,10134,1,neutral,0,Twitter for iPhone,iOS,1781,Blackberry,ErikMiller2009,@GaylinDickson haha well thanks. ???? I know you won't see that thumbs up emoti either since someone has a blackberry
Fri  01 Mar 2013 21:45:14 +0000,1017,1475,10135,1,neutral,0,Twitter for iPhone,iOS,5480,Blackberry,chey_wbu,Managed to reset my old blackberry oppssss
Fri  01 Mar 2013 21:45:47 +0000,624,362,10139,0,neutral,0,Twitter for iPhone,iOS,21840,Blackberry,MarcUrTerritory,???????????? @BearBall_WR_25 RT?@NoHalfwayCrookz: Its 2013 who still has a blackberry? ?????
Fri  01 Mar 2013 21:46:33 +0000,2578,178,10141,2,neutral,0,Twitter for iPhone,iOS,2159,Blackberry,LowellAhee,@BlackBerry aaaahahahaha you guys still exist? #giveupalready
Fri  01 Mar 2013 21:46:45 +0000,281,281,10142,0,negative,0,Twitter for iPhone,iOS,3294,Blackberry,meghanllorraco,the blackberry is dead indefinitely and im in penn station alone. who let this happen #s #o #s
Fri  01 Mar 2013 21:46:59 +0000,530,1581,10144,0,neutral,0,Twitter for iPhone,iOS,1210,Blackberry,CristinaSuciu14,#BlackBerry10 http://t.co/VWvUrZ5CXj my blackberry tho &lt;3
Fri  01 Mar 2013 21:47:34 +0000,117,100,10147,0,negative,0,Twitter for iPhone,iOS,406,Blackberry,DunkooFam,@luuccyhalpin I had a blackberry curve last year and It stopped working in about 3 or 4 months they brake so easy!xxxxx
Fri  01 Mar 2013 21:48:04 +0000,69,89,10149,1,neutral,0,Twitter for iPhone,iOS,2970,Blackberry,TLinzie,@BlackBerry  I'm on it...at it!
Fri  01 Mar 2013 21:48:35 +0000,812,2001,10150,0,neutral,0,Twitter for iPhone,iOS,2733,Blackberry,beadlelucy,Blackberry was freezing loads but ok now ???? xx
Fri  01 Mar 2013 21:48:52 +0000,20,51,10153,0,negative,0,Twitter for iPhone,iOS,369,Blackberry,jackdaswani,God I'm very tired and need sleep but this stupid blackberry blowing up every 5 seconds doesn't help. I can only work 80 hrs a week :(
Fri  01 Mar 2013 21:49:41 +0000,395,193,10159,0,negative,0,Twitter for iPhone,iOS,2255,Blackberry,xomusic_uk,Send me your numbers  on a temporary htc flex yanooo cause my piece of shit blackberry is broke  what a surprise. Safe.
Fri  01 Mar 2013 21:51:28 +0000,340,130,10164,0,neutral,0,Twitter for iPhone,iOS,1102,Blackberry,littlemisskiran,I don't care how good the z10 is  it's a blackberry ???????
Fri  01 Mar 2013 21:51:30 +0000,456,151,10165,2,neutral,0,Twitter for iPhone,iOS,10037,Blackberry,adextej,is there kik for blackberry?
Fri  01 Mar 2013 21:52:07 +0000,224,342,10169,6,neutral,0,Twitter for iPhone,iOS,3437,Blackberry,dhcollins11,@Justine_Brown what's a Blackberry?  Wasn't that a beeper?
Fri  01 Mar 2013 21:52:21 +0000,417,390,10171,0,negative,0,Twitter for iPhone,iOS,8565,Blackberry,YesItsSamm,my blackberry battery life has lasted me two days  now on yellow. freaking miracle mate.
Fri  01 Mar 2013 21:52:57 +0000,341,896,10174,0,neutral,0,Twitter for iPhone,iOS,11679,Blackberry,LoiisFletcher,Some girl has the multicoloured light thing on her Blackberry and it's sending me funny
Fri  01 Mar 2013 21:53:00 +0000,121,89,10175,0,neutral,0,Twitter for iPhone,iOS,2908,Blackberry,joshstroud14,?@Stroud_jake: Broke my blackberry today but my best friend ever is lending me hers for a while love her so much @beccaaa999? ????????????????????????
Fri  01 Mar 2013 21:53:06 +0000,241,203,10176,1,negative,0,Twitter for iPhone,iOS,1164,Blackberry,Emsbemsox,Can't wait to get rid of my blackberry in May #hurry #shitberry #blackberrywanker
Fri  01 Mar 2013 21:54:02 +0000,199,242,10177,2,neutral,0,Twitter for iPhone,iOS,5816,Blackberry,IAmChefDave,"@BlackBerry I wanna be sold but when are main apps gonna be available? Im not paying 2$ for a ""Best of Instagram"" just for the popular page"
Fri  01 Mar 2013 21:54:03 +0000,307,271,10178,0,neutral,0,Twitter for iPhone,iOS,2769,Blackberry,AlfieBolitho,@beth_wallacexo my blackberry always used to do that
Fri  01 Mar 2013 21:54:30 +0000,6,43,10180,0,neutral,0,Twitter for iPhone,iOS,39,Blackberry,KowalczykAlex,@Gizmodo is it worth to wait for blackberry z10??
Fri  01 Mar 2013 21:54:58 +0000,784,1777,10183,2,neutral,0,Twitter for iPhone,iOS,3872,Blackberry,Griffingeo,iPad Mini or Blackberry Tablet? #Help #Decisions
Fri  01 Mar 2013 21:55:22 +0000,148,138,10184,0,negative,0,Twitter for iPhone,iOS,8402,Blackberry,guad_mora,@Chely_Lopez18 no she grabbed my old blackberry while hers gets fixed she's so picky
Fri  01 Mar 2013 21:55:36 +0000,295,168,10186,0,neutral,0,Twitter for iPhone,iOS,7956,Blackberry,juanzee14,My blackberry bbm days &gt; ????
Fri  01 Mar 2013 21:57:24 +0000,84,105,10193,0,neutral,0,Twitter for iPhone,iOS,4949,Blackberry,Loai_f,@BoredinKuwait glad you had a safe trip  you ordered your blackberry from us ?
Fri  01 Mar 2013 21:57:50 +0000,97,114,10195,0,neutral,0,Twitter for iPhone,iOS,1034,Blackberry,AlexDigiovanni,Me and @PhillipVescio win the record for most loyal to #Blackberry
Fri  01 Mar 2013 21:58:13 +0000,349,381,10198,1,neutral,0,Twitter for iPhone,iOS,17633,Blackberry,jodieaudrey_,@Griffingeo blackberry tablets are absolutely shocking. iPad all the way
Fri  01 Mar 2013 21:58:19 +0000,1937,2028,10199,5,neutral,0,Twitter for iPhone,iOS,20598,Blackberry,necrotante,?@CNET: BlackBerry 10 users  here's your first software update http://t.co/5mLcTs0cnb?
Fri  01 Mar 2013 21:58:24 +0000,226,165,10200,0,negative,0,Twitter for iPhone,iOS,2945,Blackberry,currywanker,Soon Blackberry's are going to be seen as Nokia's
Fri  01 Mar 2013 21:59:04 +0000,84,45,10201,0,neutral,0,Twitter for iPhone,iOS,11487,Blackberry,skwidmeals,@BlackBerry nobody wants your phone quit it
Fri  01 Mar 2013 21:59:19 +0000,8288,535,10203,223,negative,0,Twitter for iPhone,iOS,9305,Blackberry,willwikle,@Alex_GrahamXXX @saladsandwich gurl I just told @britneyspears u still use a blackberry &amp; she had this to say http://t.co/3y16Twce3Y
Fri  01 Mar 2013 21:59:27 +0000,784,1777,10205,2,neutral,0,Twitter for iPhone,iOS,3873,Blackberry,Griffingeo,@jodieaudrey_ I've always preferred Apple stuff anyway  not sure about the Blackberry Tablet  cheers :)
Fri  01 Mar 2013 21:59:29 +0000,213,207,10206,0,neutral,0,Twitter for iPhone,iOS,6090,Blackberry,SooayPowell,Going off my blackberry for a few weeks don't ping me
Fri  01 Mar 2013 21:59:33 +0000,123,247,10207,0,negative,0,Twitter for iPhone,iOS,1544,Blackberry,justinelillian,@_MeghanLeigh somebody needs to upgrade from blackberry to anything else!
Fri  01 Mar 2013 21:59:53 +0000,386,347,10208,0,neutral,0,Twitter for iPhone,iOS,6616,Blackberry,Ho1mesi,@vlhilyer I know I'm just anti blackberry  despise them ha
Fri  01 Mar 2013 22:00:21 +0000,20,51,10210,0,negative,0,Twitter for iPhone,iOS,369,Blackberry,jackdaswani,God I'm very tired n need sleep but this stupid blackberry blowing up every 5 secs doesn't help. Ur naughty child needs to play tonight :(
Fri  01 Mar 2013 22:00:36 +0000,62,73,10211,0,neutral,0,Twitter for iPhone,iOS,513,Blackberry,uwais246,She has everything from a kindle to an iPod from a blackberry to a DS from a laptop to her own super king sized bed. #uhhhhh
