,Essential,IdeaPad,ThinkPad,negative_total,positive_total,text,time
807,7,17,36,1,117,#Lenovo benoemt Hans Hello tot Consumer Sales Leader Benelux http://t.co/QSEbDpH2yM,Tue Mar 05 11:47:11 +0000 2013
808,7,17,36,1,117,#Lenovo benoemt Hans Hello tot Consumer Sales Leader Benelux http://t.co/FAWp7AraH3,Tue Mar 05 11:47:12 +0000 2013
809,7,17,37,1,117,20% off ThinkPad Laser Bluetooth mouse Sale http://t.co/l7AX8YP6lV,Tue Mar 05 11:47:59 +0000 2013
810,7,17,37,1,117,45% off Lenovo Wireless Optical Mouse N60 Sale http://t.co/7Di0p0HCte,Tue Mar 05 11:48:00 +0000 2013
811,7,17,37,1,118,72% off Lenovo Notebook Stand S1801A Coupon http://t.co/yXoBVF4wJL,Tue Mar 05 11:48:00 +0000 2013
812,7,18,37,1,120,RT @justgoodlaptops: Lenovo IdeaPad Yoga 360º 59359567 Touchscreen UltraBook - http://t.co/2re30ccXUy http://t.co/8Mlt7TcSzR,Tue Mar 05 11:48:05 +0000 2013
813,7,19,37,1,122,RT @justgoodlaptops: Lenovo IdeaPad Yoga 360º 59359567 Touchscreen UltraBook - http://t.co/oiW5cgSfFJ http://t.co/nUrJwTHeB4,Tue Mar 05 11:48:07 +0000 2013
814,7,19,37,1,122,Lenovo.“@DrVampir laptop kamu merek apa? #DrVampirKeren”,Tue Mar 05 11:48:20 +0000 2013
815,7,20,37,1,122,Lenovo IdeaPad Z400/Z500 กับโน้ตบุ๊กที่มาพร้อมสเปกต่อราคาสุดคุ้มค่า และการออกแบบบางลง http://t.co/LonNcg6NWf,Tue Mar 05 11:49:20 +0000 2013
816,7,20,37,1,122,Скачать lenovo 3000 g530 драйвера http://t.co/wziDkAEDpt,Tue Mar 05 11:49:20 +0000 2013
817,7,20,37,1,122,@lenovo extremely pathetic service .. trying to extend warranty of my new laptop in vain... 4k down the drain .. never #buy #lenovo laptops,Tue Mar 05 11:50:10 +0000 2013
818,7,20,37,1,122,Скачать lenovo g570 drivers http://t.co/VGXBH4Ki5Q,Tue Mar 05 11:51:04 +0000 2013
819,7,20,37,1,122,Скачать lenovo t60 драйвера http://t.co/pqcwdeSwlK,Tue Mar 05 11:51:08 +0000 2013
820,7,20,37,1,122,"Lenovo A390, Android Dual SIM GSM-CDMA Segera Beredar di Indonesia: Awal 2013, Lenovo Indonesia setidaknya tel... http://t.co/piXXhFuUyD",Tue Mar 05 11:52:23 +0000 2013
821,7,20,37,1,122,"#Infotekhno Lenovo A390, Android Dual SIM GSM-CDMA Segera Beredar di Indonesia: Awal 2013, Lenovo Indonesia se... http://t.co/NrHaRrIwKN",Tue Mar 05 11:52:23 +0000 2013
822,7,20,37,1,123,Lenovo 2355HGU NOTEBOOK $2205.56 #computer #notebook  http://t.co/qa0l2xaDTX,Tue Mar 05 11:52:29 +0000 2013
823,7,20,37,1,123,Скачать lenovo g575 driver http://t.co/JTZ2JkH3o9,Tue Mar 05 11:53:09 +0000 2013
824,7,20,37,1,123,Get $350 off Lenovo G780 Coupon Code http://t.co/Fuhqv47rQb,Tue Mar 05 11:53:23 +0000 2013
825,7,20,38,1,123,20% off ThinkPad Travel Wheel Mouse Sale http://t.co/oevZo3Cgsb,Tue Mar 05 11:53:29 +0000 2013
826,7,20,38,1,123,"gile! Lenovo K860i harganya 5,7 jt... jauh banget sama Lenovo K860 biasa... hampir 2 jt-an bedanya... -_-v",Tue Mar 05 11:53:29 +0000 2013
827,7,20,38,1,123,20% off Lenovo Multimedia Remote Keyboard N5902 Sale http://t.co/RbKB8AuooU,Tue Mar 05 11:53:29 +0000 2013
828,7,20,38,1,123,9-Cell 85Whr Replacement Battery for IBM Lenovo ThinkPad A20p Laptops: 9-Cell 85Whr Replacement Battery for IB... http://t.co/fnvY7smGeU,Tue Mar 05 11:53:33 +0000 2013
829,7,20,38,1,123,"【今すぐエントリーでP10倍！3/5 am1：59迄！】Lenovo/レノボ 【台数限定大特価】15.6型ノートPC Lenovo G580 2189DCJ＋カスペルスキー 2013... 41,580 円 【エムスタ】 http://t.co/uEtvX8nEK0 C8609",Tue Mar 05 11:54:03 +0000 2013
830,7,20,38,1,123,Lenovo IdeaPad G580 15.6” KSLstore.ru Серпуховский интернет-магазин http://t.co/QpPjXyaQeU,Tue Mar 05 11:54:08 +0000 2013
831,7,20,38,1,123,Baterie laptop Lenovo 60Y9957 http://t.co/fy7YU0yRAW,Tue Mar 05 11:55:22 +0000 2013
832,7,20,38,1,123,Tastatura Laptop Lenovo 60Y9913 http://t.co/rJjfrOaZNL,Tue Mar 05 11:55:28 +0000 2013
833,7,20,38,1,123,Tastatura Laptop Lenovo 60Y9878 http://t.co/VZxAFy4ktc,Tue Mar 05 11:55:28 +0000 2013
834,7,20,38,1,123,Tastatura Laptop Lenovo 60Y9922 http://t.co/X0uitz38nm,Tue Mar 05 11:55:29 +0000 2013
835,7,20,38,1,123,Tastatura Laptop Lenovo ThinkPad Edge E10 http://t.co/GNv8DJRHrU,Tue Mar 05 11:55:29 +0000 2013
836,7,20,38,1,123,леново драйвер аудио g530 http://t.co/KWguZ9zWza,Tue Mar 05 11:56:00 +0000 2013
837,7,20,38,1,123,@DJ_Raden degadrasi gmn mksd ny ki? hahha sip btw ente puas ga pake lenovo?,Tue Mar 05 11:56:06 +0000 2013
838,7,20,38,1,123,#novosti lenovo b560 драйвера образ http://t.co/HCRvFLXY31,Tue Mar 05 11:56:19 +0000 2013
839,7,20,38,1,123,Lenovo H505s(AMD デュアルコア・プロセッサE-450/4G/500GB(7200rpm)/DVDスーパーマルチドライブ/APなし/Win8(64bit)) ブラック 3230-1AJ: http://t.co/f2TG0VqNkr #Amazon #PC,Tue Mar 05 11:56:55 +0000 2013
840,7,20,38,1,123,Hp Lenovo Ideapat P700i itu keren banget.,Tue Mar 05 11:56:55 +0000 2013
841,7,20,38,1,123,Скачать lenovo звуковая карта драйвер http://t.co/zVtlGmYmVq,Tue Mar 05 11:57:30 +0000 2013
842,7,21,38,1,124,RT @notebookspec: Lenovo IdeaPad Z400/Z500 กับโน้ตบุ๊กที่มาพร้อมสเปกต่อราคาสุดคุ้มค่า และการออกแบบบางลง http://t.co/LonNcg6NWf,Tue Mar 05 11:58:29 +0000 2013
843,7,21,39,1,124,I favorited a @YouTube video from @lenovo http://t.co/rAYMNsjt8x Lenovo ThinkPad Twist: Competitive Shootout,Tue Mar 05 11:59:25 +0000 2013
844,7,21,39,1,124,Help us build tools to supercharge entrepreneurship and startup. Post #ideas on our #IdeaPad at http://t.co/M3RWZeDsmf,Tue Mar 05 12:00:03 +0000 2013
845,7,21,39,1,124,55% off Lenovo Bluetooth Laser Mouse N6901 Sale http://t.co/hsbUdKdVHF,Tue Mar 05 12:00:04 +0000 2013
846,7,21,40,1,125,"ThinkPad T430 23426FU 14"" LED Notebook - Intel - Core i5 i5-3210M 2.5GHz - Black now ONLY $839.95 at Office Depot. http://t.co/9qN81tNelz",Tue Mar 05 12:00:05 +0000 2013
847,7,21,40,1,125,Help us build tools to supercharge entrepreneurship and startup. Post #ideas on our #IdeaPad at http://t.co/ohul3WdvbK,Tue Mar 05 12:00:06 +0000 2013
848,7,21,40,1,125,"In China, the rate of sales of Apple iPhone Lost by Lenovo Smartphone - http://t.co/TlDSTVZcsd http://t.co/yqB9nHpwOy",Tue Mar 05 12:00:07 +0000 2013
849,7,21,40,1,125,20% off Lenovo Messenger Max Sale http://t.co/uerBqFqOBO,Tue Mar 05 12:00:08 +0000 2013
850,7,21,40,1,125,"New Genuine Lenovo/IBM Laptop Battery 3000 N200 42T5236: Brand New Genuine OEM Lenovo Battery.

P/N: 42T5236 4... http://t.co/m79tHQnvj4",Tue Mar 05 12:00:11 +0000 2013
851,7,21,40,1,125,@asccort // entre un Sony Vaio y un Lenovo...cual es mejor...???,Tue Mar 05 12:00:44 +0000 2013
852,7,21,41,1,125,ThinkPad X1 Carbonふつくしい・・,Tue Mar 05 12:00:54 +0000 2013
853,7,21,41,1,125,第2位 Lenovo H505s(AMD デュアルコア・プロセッサE-450/4G/500GB(7200rpm)/DVDスーパーマルチドライブ/APなし/Win8(64bit)) ブラック 3230-1AJ http://t.co/RYJKeVChu4,Tue Mar 05 12:01:01 +0000 2013
854,7,21,41,1,125,RT @amzn_desktop: 第2位 Lenovo H505s(AMD デュアルコア・プロセッサE-450/4G/500GB(7200rpm)/DVDスーパーマルチドライブ/APなし/Win8(64bit)) ブラック 3230-1AJ http://t.co/RY ...,Tue Mar 05 12:01:28 +0000 2013
855,7,21,41,1,125,"Fold my Lenovo's lid to any angle less than 70º, aand instant system freeze! Yay!",Tue Mar 05 12:01:29 +0000 2013
856,7,21,41,1,125,X220と同じ間隔で、 ThinkPad Edge E430を Fn + F12 で休止状態にしようとしたら、そんなキー設定なかった(T_T)  http://t.co/EcLbross3n,Tue Mar 05 12:02:01 +0000 2013
857,7,21,41,1,125,Скачать lenovo g575 driver http://t.co/onW7iTIe09,Tue Mar 05 12:02:04 +0000 2013
858,7,21,41,1,125,Lenovo H505s(AMD デュアルコア・プロセッサE-450/4G/500GB(7200rpm)/DVDスーパーマルチドライブ/APなし/Win8(64bit)) ブラック 3230-1AJ: http://t.co/AF7tgja1Hp #Amazon #PC,Tue Mar 05 12:02:49 +0000 2013
859,7,21,41,1,125,最近、パソコン系の機器を買うとき、必要なスペックは当然みるけど、心情的な部分の影響で、台湾メーカーを選びがち。。ノートパソコンもLenovo → Acerに変えたし。,Tue Mar 05 12:02:55 +0000 2013
860,7,21,41,1,125,Выиграй романтическую поездку для двоих или ультрабук Lenovo Yoga на Love Radiо прямо сейчас! Подробности по сс... http://t.co/oTuWSrYcJ7,Tue Mar 05 12:03:30 +0000 2013
861,7,21,41,1,125,lenovoは相変わらず、注文プロセスが終わってますね… RT @0guma: 2月頭に注文したlenovoのthink pad edgeはまた延期のメールが来た。こら駄目だわ。キャンセル。,Tue Mar 05 12:03:51 +0000 2013
862,7,21,41,1,125,レノボ 業務用PC ThinkPadとThinkCentreが大特価 【年度末大決算セール 第2弾】 http://t.co/EOAjh0qeTI #jugem_blog,Tue Mar 05 12:04:26 +0000 2013
863,7,21,41,1,125,masih aja mau beli yang apelnya udah kegigit juga xp RT @DityaHaruka92: Apple RT firraun: lenovo RT,Tue Mar 05 12:04:37 +0000 2013
864,7,21,41,1,125,Lenovo RT @DrVampir: laptop kamu merek apa? #DrVampirKeren,Tue Mar 05 12:04:42 +0000 2013
865,7,21,41,1,125,Ambil alienware aja dit.. RT@kevinAdityaL: Daripada beli overpriced Asus atau Dell dan semacamnya Lenovo lebih baik...,Tue Mar 05 12:05:33 +0000 2013
866,7,21,41,1,125,George Ngoh found all 18 lines in the Lenovo Street Hunt! Join and stand to win prizes!,Tue Mar 05 12:06:04 +0000 2013
867,7,21,41,1,125,Join the Lenovo Street Hunt! Complete the missions and stand to win attractive prizes.,Tue Mar 05 12:06:32 +0000 2013
868,7,21,42,1,125,Yaaay my newest thinkpad T430 #swag (at PT.IBM INDONESIA) [pic] — http://t.co/yL7OP1V0SI,Tue Mar 05 12:06:37 +0000 2013
869,7,21,43,1,125,"Cover-Up Lenovo ThinkPad Tablet PC 10.1"" Leather Case (Version Stand) - Black $39.99 #thinkpad #tablet  http://t.co/bqibYPo601",Tue Mar 05 12:06:39 +0000 2013
870,7,21,43,1,125,30% off Lenovo 11″ Yoga Screen Film Sale http://t.co/XtZv9jkkwz,Tue Mar 05 12:06:59 +0000 2013
871,7,21,43,1,125,20% off Lenovo Sport Backpack Sale http://t.co/IfTcbqfCsY,Tue Mar 05 12:06:59 +0000 2013
872,7,21,43,1,125,lenovoが新しく開発しているHorizonというtable PC、友達や、家族で集まった時、個々で端末をいじるのではなく、みんなで一つの画面を見ようというコンセプト/Lenovo Horizon http://t.co/YCjIiZl8in @YouTubeさんから,Tue Mar 05 12:07:05 +0000 2013
873,7,21,43,1,125,"@PerezTomcat3572 depende mucho de las características de este... Pero usualmente el hardware de Lenovo, es de muy buena calidad",Tue Mar 05 12:07:11 +0000 2013
874,7,21,43,1,125,George Ngoh ranks #3 in the Lenovo Street Hunt! Join and stand to win prizes!,Tue Mar 05 12:07:16 +0000 2013
875,7,21,43,1,125,デスクトップ人気ランキング☆4位☆Lenovo の レノボ H520sシリーズ ブラック 4746-2PJ http://t.co/2d0D4Ba4HF,Tue Mar 05 12:07:46 +0000 2013
876,7,21,43,1,125,http://t.co/qVhrcriU0t скачать на ноутбук lenovo игры,Tue Mar 05 12:08:55 +0000 2013
877,7,21,43,1,125,"A nice offer I found: Call Lenovo on 877-890-5075 and get upto 40% off on ThinkPad and IdeaPad laptops, ThinkCenter, desktops, accessories",Tue Mar 05 12:09:05 +0000 2013
878,7,21,43,1,125,"Lenovo,, hp compaq presario cq RT ""@DrVampir: laptop kamu merek apa? #DrVampirKeren""",Tue Mar 05 12:09:41 +0000 2013
879,7,21,43,1,125,Новинка http://t.co/aVnDB6C3vm,Tue Mar 05 12:10:02 +0000 2013
880,7,21,43,1,125,Win a Lenovo C320 20 inch All-in-One Desktop PC | http://t.co/ox7UDxIbUt,Tue Mar 05 12:10:15 +0000 2013
881,7,21,44,1,125,ThinkPad Tablet2旗舰版,Tue Mar 05 12:10:36 +0000 2013
882,7,21,45,1,125,"GoingPower Battery for IBM ThinkPad T30, 02K7034, 02K7037, 02K7038, 02K7050, 02K7051, 02K7073 http://t.co/Vsaqtj9qMv",Tue Mar 05 12:10:36 +0000 2013
883,7,21,45,1,125,レノボ/Lenovo Lenovo G570　43347FJ　(ダークブラウン) [2011年秋冬モデル]のレビューと評価： 高性能低価格PC [商品レビュー] http://t.co/2YszzYqH5b,Tue Mar 05 12:11:06 +0000 2013
884,7,21,45,1,125,samsung aja broo haha :-P RT @redaaristocrat: antara lenovo dengan samsung :(,Tue Mar 05 12:11:22 +0000 2013
885,7,21,45,1,125,Kalo yg di processor lenovo K800 itu ada HTnya ya Min? Mantab bener manajemen core nya RT @Intel_Indonesia #TanyaIntel,Tue Mar 05 12:11:22 +0000 2013
886,7,21,45,1,125,13% off Lenovo LT2323p Sale http://t.co/xsKeyYBVVo,Tue Mar 05 12:11:34 +0000 2013
887,7,21,45,1,125,"#Lenovo Quicklaunch deinstalliert, da er nur wenige Programme listet. Das manuelle Hinzufügen ist alles, aber nicht benutzerfreundlich.",Tue Mar 05 12:11:49 +0000 2013
888,7,21,45,1,125,@gaw_gaon127 20万ｗｗｗ　俺の二倍ｗｗｗ　せっかくだしいい奴買おうず　Lenovoが安くて高性能らしい　俺は妥協してVAIOにした,Tue Mar 05 12:12:02 +0000 2013
889,7,21,45,1,125,[http://t.co/MkpTlsgiUX Lenovo IdeaPad Tablet A1 でandroid.process.acoreが出て困ったとき],Tue Mar 05 12:12:04 +0000 2013
890,7,21,45,1,125,"【今すぐエントリーでP10倍！3/5 am1：59迄！】Lenovo/レノボ 【台数限定大特価】15.6型ノートPC Lenovo G580 2189DCJ＋カスペルスキー 2013... 41,580 円 【エムスタ】 http://t.co/EbMcM3re0z #W6Rt6",Tue Mar 05 12:12:07 +0000 2013
891,7,21,45,1,125,Statt #Lenovo Quicklaunch die von #HP installiert. @windowsblog #w8,Tue Mar 05 12:13:10 +0000 2013
892,7,21,45,1,125,akhirnya bentar lagi udh bisa move on dari lenovo :),Tue Mar 05 12:13:25 +0000 2013
893,7,21,45,1,125,ThinkPadいじいじしている,Tue Mar 05 12:13:58 +0000 2013
894,7,21,45,1,125,"見事にこれで超イラつくレベルに困ってました
""タッチパッドを無効に設定していても、有効になってしまうことがある。 ""
http://t.co/eqN9hzM4Jo",Tue Mar 05 12:14:10 +0000 2013
895,7,21,45,1,126,Lil' bro says Lenovo looks like some kind of an old box. Not nice...not nice at all.,Tue Mar 05 12:15:16 +0000 2013
896,7,21,45,1,126,"Loh jgn salah. Lptopq skrg bisa buat ganjel lawang"" @akhiruhitori: WOow,pasti bukan lenovo?,kl diiklannya bs buat mampan loh :P""",Tue Mar 05 12:15:50 +0000 2013
897,7,21,45,1,126,Lenovo X60 CORE 2 DUO 1.83ghz 1GB DDR2 SDRAM 250GB SATA HD Laptop Computer http://t.co/c2ROsDyQSy,Tue Mar 05 12:16:22 +0000 2013
898,7,21,45,1,126,@Cmdr_Hadfield Also that lenovo laptop is still running windows xp. Is nasa to cheap to get you guys some win7 into space?,Tue Mar 05 12:17:11 +0000 2013
899,7,21,45,1,126,Is Lenovo having a promotion or something? Nearly everyone who bought Lenovo laptops have an extra bag with them.,Tue Mar 05 12:18:44 +0000 2013
900,7,21,45,1,126,Izzul Azfar Abu Bakar ranks #34 in the Lenovo Street Hunt! Join and stand to win prizes!  http://t.co/wMOF3GfwN4 #StreetHuntMY,Tue Mar 05 12:20:32 +0000 2013
901,7,21,45,1,126,driver lenovo g575 http://t.co/B8qJ2Xsnum,Tue Mar 05 12:21:05 +0000 2013
902,7,21,45,1,126,Izzul Azfar Abu Bakar found all 18 lines in the Lenovo Street Hunt! Join and stand to win prizes!  http://t.co/wMOF3GfwN4 #StreetHuntMY,Tue Mar 05 12:21:11 +0000 2013
903,7,21,45,1,126,仕事はもっぱらWindowsな自分。何年も前からThinkPadを溺愛していますが、今日イイこと覚えてしまった。こんな小技があるのね...　http://t.co/wPlijlBD37,Tue Mar 05 12:21:15 +0000 2013
904,7,21,45,1,126,Join the Lenovo Street Hunt! Complete the missions and stand to win attractive prizes.  http://t.co/wMOF3GfwN4 #StreetHuntMY,Tue Mar 05 12:21:43 +0000 2013
905,7,21,45,1,126,Lenovo H505s(AMD デュアルコア・プロセッサE-450/4G/500GB(7200rpm)/DVDスーパーマルチドライブ/APなし/Win8(64bit)) ブラック 3230-1AJ: http://t.co/EEA0mA8hUL #Amazon #PC,Tue Mar 05 12:23:06 +0000 2013
906,7,21,45,1,126,@benlimbenjamin yes just went to open letterbox haha. Btw I think I wanna get the Lenovo Ideapad Y400! Wbu? (:,Tue Mar 05 12:23:13 +0000 2013
907,7,21,45,1,126,[Press Release] Lenovo представя нови Android таблети http://t.co/jwH0RzB0Ci,Tue Mar 05 12:24:14 +0000 2013
908,7,21,45,1,126,[问与答] 笔记本thinkpad 1143-clc 换CPU 求 指导 哪一个值得买。: 本机U ：B800 i3 2310M 35 2.1/3M/1333 SR04R 369元 原装PGA保一年 i3 2312M 35 ... http://t.co/Xjriqq4zPJ,Tue Mar 05 12:24:34 +0000 2013
909,7,21,45,1,126,( OFF LEASE ) M55 Mini IBM Lenovo Ultra Small USFF Desktop Computer $59.95 #computer #desktop  http://t.co/QhH8JVxVFy,Tue Mar 05 12:25:06 +0000 2013
910,7,21,45,1,126,"Lenovo iDeaphone A690 - Black brought by Balxxxx from Chennai MRP: Rs. 8,469/- Offer Price: Rs. 6,875/-,http://t.co/1SWquKu5IN",Tue Mar 05 12:25:25 +0000 2013
911,7,21,45,1,126,lenovo s10 3t android http://t.co/pWoO4kXN0g,Tue Mar 05 12:25:47 +0000 2013
912,7,21,45,1,126,Скачать lenovo g450 windows xp драйверы http://t.co/CZDHKxmqWZ,Tue Mar 05 12:26:07 +0000 2013
913,7,21,45,1,126,thinkpad買います(◞‸◟),Tue Mar 05 12:28:29 +0000 2013
914,7,21,45,1,126,RT @BestBuy: Multitask on the go with the Lenovo IdeaTab Lynx tablet with #Windows8 &amp; 64GB Memory! Now available @BestBuy http://t.c ...,Tue Mar 05 12:29:15 +0000 2013
915,7,21,45,1,127,@OkeShop apakah lenovo A800 sudah tersedia di ITC Fatmawati? jam operasional okeshop disitu buka &amp; tutup jam brp?,Tue Mar 05 12:29:20 +0000 2013
916,7,21,45,1,127,ThinkPad R61は完全に死亡しました。,Tue Mar 05 12:29:48 +0000 2013
917,7,21,45,1,127,"Lenovo Z580 Ivy Bridge Dual 16"" Laptop w/ Windows 8 for $480 + free shipping - http://t.co/sF6IoQdN8u",Tue Mar 05 12:30:37 +0000 2013
918,7,21,45,1,127,#Tecnología: Lenovo anuncia sus nuevas Tablets con Android http://t.co/iWJxZd1oA5,Tue Mar 05 12:31:02 +0000 2013
919,7,21,45,1,127,Lenovo anuncia sus nuevas Tablets con Android http://t.co/g9RpxHqLli,Tue Mar 05 12:31:02 +0000 2013
920,7,21,45,1,127,Lenovo anuncia sus nuevas Tablets con Android: Lenovo anunció una nueva línea de tablets Android que ofrece co... http://t.co/byCISsCZkb,Tue Mar 05 12:31:03 +0000 2013
921,7,21,45,1,127,Lenovo anuncia sus nuevas Tablets con Android: Lenovo anunció una nueva línea de tablets Android que ofrece co... http://t.co/TQJFDQgvsq,Tue Mar 05 12:31:03 +0000 2013
922,7,21,45,1,127,Lenovo anuncia sus nuevas Tablets con Android http://t.co/4rCOcnr6Or,Tue Mar 05 12:31:06 +0000 2013
923,7,21,45,1,127,Lenovo anuncia sus nuevas Tablets con Android http://t.co/gfL4El27ka vía @discoduro,Tue Mar 05 12:31:15 +0000 2013
924,7,21,45,1,127,Lenovo anuncia sus nuevas Tablets con Android http://t.co/6Gj3W4lipX,Tue Mar 05 12:31:33 +0000 2013
925,7,21,45,1,127,Lenovo anuncia sus nuevas Tablets con Android http://t.co/fXXn1o41Jx #Tecnologia,Tue Mar 05 12:31:35 +0000 2013
926,7,21,45,1,127,Lenovo anuncia sus nuevas Tablets con Android http://t.co/rCFyPSjhLB,Tue Mar 05 12:31:35 +0000 2013
927,7,21,45,1,127,Laptop Lenovo ThinkPad EDGE E430 - eDanco.ro http://t.co/3sGmyAodiF,Tue Mar 05 12:33:35 +0000 2013
928,7,21,46,1,127,2013年3月5日 新着 『新品専門★ IBM/アイビーエム ThinkPad X60、X60s シリーズ対応互換ノートパソコンバッテリー/充電池』をみる[楽天] http://t.co/WZunicDOI0 #パソコン #周辺機器,Tue Mar 05 12:34:00 +0000 2013
929,7,21,46,1,127,@ralphbod the only thing I miss from my ThinkPad days is the fingerprint scanner. Would be nice on the iPhone.,Tue Mar 05 12:34:15 +0000 2013
930,7,21,46,1,127,Join the Lenovo Street Hunt! Complete the missions and stand to win attractive prizes.  http://t.co/JOzLIRyGVM #StreetHuntMY,Tue Mar 05 12:34:22 +0000 2013
931,7,21,46,1,127,Video! Review Thinkpad Twist: http://t.co/Hx6cgXeubw,Tue Mar 05 12:34:41 +0000 2013
932,7,21,46,1,127,@Yakyu_ZZ これか&gt; http://t.co/5AQ5qMHpxo SSDとHDD両方あるのは便利かもな。,Tue Mar 05 12:34:58 +0000 2013
933,7,21,46,1,127,lenovoのロゴないんだもんなあ,Tue Mar 05 12:35:03 +0000 2013
934,7,22,46,1,127,大阪府より【IdeaPad Z480 214898J [コーラルブルー]】をご購入頂きました！有難うございます。 21:34:50,Tue Mar 05 12:35:04 +0000 2013
935,7,22,46,1,127,"@iDroidMLG ,sori mau tanya kalo ngeroot  lenovo A690 n upgrade rom gimana?",Tue Mar 05 12:35:10 +0000 2013
936,7,22,46,1,127,lenovo,Tue Mar 05 12:35:22 +0000 2013
937,7,22,46,1,127,"Baterie laptop Lenovo 42T4857 - Pret normal (Tva inclus):                 410,00 RON... http://t.co/G90wbvBS5B",Tue Mar 05 12:35:49 +0000 2013
938,7,22,46,1,127,Baterie laptop Lenovo 42T4857 - Pret nor - Baterie laptop Lenovo 42T4857 – Pret normal (Tva inclus):... http://t.co/DszqItmcS7,Tue Mar 05 12:35:51 +0000 2013
939,7,22,46,1,127,20% off Lenovo Slim USB Portable DVD Burner Sale http://t.co/j16g6A3fJA,Tue Mar 05 12:35:58 +0000 2013
940,7,22,46,1,127,@RevPaulCA Very true and the people @lenovo were really helpful and fixed it for me very quickly :-),Tue Mar 05 12:36:35 +0000 2013
941,7,22,46,1,127,"""discoduro: Lenovo anuncia sus nuevas Tablets con Android http://t.co/HH521PXhHy""",Tue Mar 05 12:36:55 +0000 2013
942,7,22,46,1,127,"#Lenovo killed their first Android #TPT -- it's officially unsuported, just like us, early adopters and long time #Thinkpad evangelists.",Tue Mar 05 12:37:51 +0000 2013
943,7,22,46,1,127,"Iyo2 wis, hpmu ki anyar -_- RT @setyowisnugroho lenovo",Tue Mar 05 12:38:07 +0000 2013
944,7,22,46,1,127,ThinkPadにInsync入れたけど、暗号化ファイルシステムのマウントが上手く出来ない。もう一台のPCの方は問題無いんだけどな〜。仕方が無いので暗号化ファイルシステムはDropBoxのみで運用することにしよう。,Tue Mar 05 12:38:09 +0000 2013
945,7,22,46,1,127,Lenovo anuncia sus nuevas Tablets con Android http://t.co/F5zANozxzO,Tue Mar 05 12:38:14 +0000 2013
946,7,22,46,1,127,ThinkPadのトラックポイント最高すぎてやばい,Tue Mar 05 12:38:17 +0000 2013
947,7,22,46,1,127,RT @discoduro: Lenovo anuncia sus nuevas Tablets con Android http://t.co/g9RpxHqLli,Tue Mar 05 12:38:20 +0000 2013
948,7,22,46,1,127,Lenovo anuncia sus nuevas Tablets con Android http://t.co/Yuhaidm3mW,Tue Mar 05 12:38:21 +0000 2013
949,7,22,46,1,127,Lenovoさんさぁ、提案は早かったけど、いつになったら納品するのさ？(^-^ゞ　ものすごく困ってるんですけど・・・。,Tue Mar 05 12:38:33 +0000 2013
950,7,22,46,1,127,ThinkPadは梅干しに存在価値があると思ってる,Tue Mar 05 12:38:47 +0000 2013
951,7,22,46,1,127,"Laptop - LENOVO Thinkpad Edge - E325 (NWX3EGM)

Απίστευτα χαρακτηριστικά στην ΚΑΛΥΤΕΡΗ ΤΙΜΗ της αγοράς με... http://t.co/oej35G3pY9",Tue Mar 05 12:40:14 +0000 2013
952,7,22,46,1,127,父が帰ってきたらThinkPad Edge e430 CTO購入のお許しを貰おう,Tue Mar 05 12:40:26 +0000 2013
953,7,22,46,1,127,ThinkPadの乳首最高,Tue Mar 05 12:41:16 +0000 2013
954,7,22,46,1,127,63% off Lenovo Headset P950 Coupon http://t.co/olVqjvZpQN,Tue Mar 05 12:41:27 +0000 2013
955,7,22,46,1,127,40% off Lenovo A2107 Folio Case Sale http://t.co/a23IOmskWk,Tue Mar 05 12:41:28 +0000 2013
956,7,22,46,1,127,20% off ThinkPad 14W Sleeve Case Sale http://t.co/n1vf4IL79q,Tue Mar 05 12:41:28 +0000 2013
957,7,22,46,1,127,@giberti This is close. Had no issues with when I used it. http://t.co/PtYzC4pilL,Tue Mar 05 12:41:38 +0000 2013
958,7,22,46,1,127,"【今すぐエントリーでP10倍！3/5 am1：59迄！】Lenovo/レノボ 【台数限定大特価】15.6型ノートPC Lenovo G580 2189DCJ＋カスペルスキー 2013... 41,580 円 【エムスタ】 http://t.co/QDwHfPTQJX #4YgmW",Tue Mar 05 12:42:06 +0000 2013
959,7,22,46,1,127,A: Lenovo Thinkpad X300 (N1117ND) - T.e.a.b. http://t.co/Ha0zlEHZRA #aanbod #laptops,Tue Mar 05 12:42:17 +0000 2013
960,7,22,46,1,127,Lenovo の Lenovo IdeaTab A2107A 3Gモデル 2298-35J を Amazon でチェック！ http://t.co/Mkgpjah3Pk @さんから,Tue Mar 05 12:42:21 +0000 2013
961,7,22,46,1,127,now installing Ubuntu on Lenovo IdeaPad z500. Waiting for surprises. #lenovo #ubuntu,Tue Mar 05 12:43:32 +0000 2013
962,7,22,47,1,127,ThinkPad X1 Carbon Touch review... http://t.co/7D6cGm4TV3 #lenovo #thinkpad #x1 #review #computers,Tue Mar 05 12:43:33 +0000 2013
963,7,22,47,2,127,"Somemore this year one still the same suckish brands: Dell, Lenovo, HP, and Fujitsu.",Tue Mar 05 12:44:19 +0000 2013
964,7,22,47,2,127,@IamJessWhite If ypu received Lenovo papers ask to Rihanna for my Fed. Gov aero.contact and give him them,Tue Mar 05 12:44:33 +0000 2013
965,7,22,47,2,127,Join the Lenovo Street Hunt! Complete the missions and stand to win attractive prizes.  http://t.co/IDscPdbMrp #StreetHuntSG,Tue Mar 05 12:44:54 +0000 2013
